"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Dataset","Region","Comparison"
"588","BP","GO:0099174","regulation of presynapse organization","11/444","37/19219",4.40233149359113e-10,2.78403443654703e-07,2.66734948180111e-07,"Cbln2/Gpc6/Grid2/Lrfn5/Lrrtm1/Mdga2/Nrxn1/Slitrk1/Slitrk5/Slitrk6/Snca",11,"HPP vs PFC","HPP","PFC"
"589","BP","GO:0099174","regulation of presynapse organization","13/992","37/19219",1.91100303907436e-08,1.41414224891503e-05,1.41078961200437e-05,"Cbln2/Gpc6/Grid2/Lrfn5/Lrrtm1/Mdga2/Nlgn1/Nrxn1/Ptprd/Slitrk1/Slitrk5/Slitrk6/Snca",13,"HPP vs STR","HPP","STR"
"590","BP","GO:0099560","synaptic membrane adhesion","7/444","30/19219",4.30484458063746e-06,0.000716416766525035,0.000686390177455657,"Cdh9/Epha3/Gpc6/Lrfn5/Mdga2/Nrxn1/Slitrk1",7,"HPP vs PFC","HPP","PFC"
"591","BP","GO:0099560","synaptic membrane adhesion","9/992","30/19219",1.34162360552986e-05,0.00313516253081715,0.00312772971305798,"Cdh9/Epha3/Gpc6/Lrfn5/Mdga2/Nlgn1/Nrxn1/Ptprd/Slitrk1",9,"HPP vs STR","HPP","STR"
"592","BP","GO:0101023","vascular endothelial cell proliferation","1/1","29/19219",0.00150892346115816,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"593","BP","GO:0106056","regulation of calcineurin-mediated signaling","1/1","40/19219",0.00208127373952849,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"594","BP","GO:0106058","positive regulation of calcineurin-mediated signaling","1/1","19/19219",0.000988605026276068,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"595","BP","GO:0110148","biomineralization","1/1","171/19219",0.00889744523648461,0.014336239654039,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"596","BP","GO:0140014","mitotic nuclear division","1/1","269/19219",0.0139965658983298,0.0180955601971263,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"597","BP","GO:0150076","neuroinflammatory response","1/1","59/19219",0.00306987876580456,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"598","BP","GO:0150077","regulation of neuroinflammatory response","1/1","28/19219",0.00145689161767004,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"599","BP","GO:0150079","negative regulation of neuroinflammatory response","1/1","14/19219",0.00072844580883491,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"600","BP","GO:1900542","regulation of purine nucleotide metabolic process","1/1","79/19219",0.00411051563556897,0.0115648186016267,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"601","BP","GO:1900544","positive regulation of purine nucleotide metabolic process","1/1","38/19219",0.00197721005255214,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"602","BP","GO:1901214","regulation of neuron death","1/1","337/19219",0.0175347312555282,0.0201723709147284,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"603","BP","GO:1901215","negative regulation of neuron death","1/1","226/19219",0.0117591966283366,0.0160837374538709,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"604","BP","GO:1901652","response to peptide","1/1","376/19219",0.0195639731515688,0.0216359214283133,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"605","BP","GO:1901653","cellular response to peptide","1/1","282/19219",0.0146729798636765,0.0182739175825146,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"606","BP","GO:1901888","regulation of cell junction assembly","18/444","197/19219",7.85685427981209e-07,0.000155271082704786,0.000148763333008547,"Adgrb3/Adgrl3/Cbln2/Epha3/Epha7/Gpc6/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Mdga2/Mef2c/Nrxn1/Slitrk1/Slitrk5/Slitrk6/Snca",18,"HPP vs PFC","HPP","PFC"
"607","BP","GO:1901888","regulation of cell junction assembly","24/992","197/19219",8.33592139636103e-05,0.0160919526086274,0.0160538019386211,"Adgrb3/Adgrl3/Cbln2/Epha3/Epha7/Gpc6/Gpm6b/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Mdga2/Mef2c/Negr1/Nlgn1/Nrxn1/Ppp1r9a/Prkch/Ptprd/Slitrk1/Slitrk5/Slitrk6/Snca",24,"HPP vs STR","HPP","STR"
"608","BP","GO:1901890","positive regulation of cell junction assembly","11/444","114/19219",6.7181199056128e-05,0.00965577051888531,0.0092510761188295,"Adgrb3/Adgrl3/Cbln2/Grid2/Lrrtm1/Lrrtm3/Lrrtm4/Nrxn1/Slitrk1/Slitrk5/Slitrk6",11,"HPP vs PFC","HPP","PFC"
"609","BP","GO:1902003","regulation of amyloid-beta formation","1/1","28/19219",0.00145689161767004,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"610","BP","GO:1902284","neuron projection extension involved in neuron projection guidance","5/444","30/19219",0.000569014462607801,0.0449805932691466,0.0430953585101382,"Sema3a/Sema3d/Sema3e/Sema4b/Slit2",5,"HPP vs PFC","HPP","PFC"
"611","BP","GO:1902430","negative regulation of amyloid-beta formation","1/1","14/19219",0.00072844580883491,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"612","BP","GO:1902532","negative regulation of intracellular signal transduction","1/1","452/19219",0.023518393256673,0.024278493418961,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"613","BP","GO:1902991","regulation of amyloid precursor protein catabolic process","1/1","34/19219",0.00176908267859932,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"614","BP","GO:1902992","negative regulation of amyloid precursor protein catabolic process","1/1","16/19219",0.000832509495811484,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"615","BP","GO:1903018","regulation of glycoprotein metabolic process","1/1","42/19219",0.00218533742650495,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"616","BP","GO:1903020","positive regulation of glycoprotein metabolic process","1/1","22/19219",0.00114470055674065,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"617","BP","GO:1903037","regulation of leukocyte cell-cell adhesion","1/1","324/19219",0.0168583172901815,0.0196861640614378,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"618","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","1/1","234/19219",0.0121754513762423,0.016405136717865,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"619","BP","GO:1903131","mononuclear cell differentiation","11/112","423/19219",3.6866746131504e-05,0.0258804557843158,0.0223787616868428,"Batf3/Cebpb/Il6/Il6ra/Inpp5d/Mertk/Pik3r6/Plcl2/Prdm1/Spi1/Zeb1",11,"VTA vs CTX","VTA","CTX"
"620","BP","GO:1903532","positive regulation of secretion by cell","1/1","316/19219",0.0164420625422756,0.0194470704382768,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"621","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","1/1","157/19219",0.0081689994276497,0.0141266455070503,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"622","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","1/1","62/19219",0.00322597429626914,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"623","BP","GO:1903578","regulation of ATP metabolic process","1/1","67/19219",0.0034861335137103,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"624","BP","GO:1903580","positive regulation of ATP metabolic process","1/1","34/19219",0.00176908267859932,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"625","BP","GO:1903706","regulation of hemopoiesis","10/112","372/19219",6.42348853371987e-05,0.0270557337040281,0.0233950213964955,"Cebpb/Csf1r/Ets1/Il6/Inpp5d/Pik3r6/Prdm1/Spi1/Tal1/Zeb1",10,"VTA vs CTX","VTA","CTX"
"626","BP","GO:1903829","positive regulation of protein localization","1/1","432/19219",0.0224777563869087,0.0236081657990163,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"627","BP","GO:1904019","epithelial cell apoptotic process","1/1","134/19219",0.00697226702742082,0.0134730996295,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"628","BP","GO:1904035","regulation of epithelial cell apoptotic process","1/1","103/19219",0.00535927987928608,0.0118779141814381,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"629","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","1/1","65/19219",0.00338206982673395,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"630","BP","GO:1904645","response to amyloid-beta","1/1","32/19219",0.00166501899162297,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"631","BP","GO:1904646","cellular response to amyloid-beta","1/1","27/19219",0.0014048597741817,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"632","BP","GO:1904659","glucose transmembrane transport","1/1","104/19219",0.00541131172277443,0.0118961225322531,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"633","BP","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","1/1","65/19219",0.00338206982673395,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"634","BP","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","1/1","34/19219",0.00176908267859932,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"635","BP","GO:1904951","positive regulation of establishment of protein localization","1/1","293/19219",0.0152453301420468,0.0186446267277734,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"636","BP","GO:1905288","vascular associated smooth muscle cell apoptotic process","1/1","14/19219",0.00072844580883491,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"637","BP","GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","1/1","14/19219",0.00072844580883491,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"638","BP","GO:1905562","regulation of vascular endothelial cell proliferation","1/1","28/19219",0.00145689161767004,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"639","BP","GO:1905564","positive regulation of vascular endothelial cell proliferation","1/1","18/19219",0.000936573182787948,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"640","BP","GO:1905606","regulation of presynapse assembly","11/444","34/19219",1.56808992042296e-10,1.28756105933727e-07,1.23359656738662e-07,"Cbln2/Gpc6/Grid2/Lrfn5/Lrrtm1/Mdga2/Nrxn1/Slitrk1/Slitrk5/Slitrk6/Snca",11,"HPP vs PFC","HPP","PFC"
"641","BP","GO:1905606","regulation of presynapse assembly","13/992","34/19219",5.75319685132446e-09,6.38604850497015e-06,6.37090851325614e-06,"Cbln2/Gpc6/Grid2/Lrfn5/Lrrtm1/Mdga2/Nlgn1/Nrxn1/Ptprd/Slitrk1/Slitrk5/Slitrk6/Snca",13,"HPP vs STR","HPP","STR"
"642","BP","GO:1990874","vascular associated smooth muscle cell proliferation","1/1","67/19219",0.0034861335137103,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"643","BP","GO:2000112","regulation of cellular macromolecule biosynthetic process","1/1","406/19219",0.0211249284562153,0.0224918355916174,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"644","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","1/1","214/19219",0.011134814506478,0.0157453236380666,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"645","BP","GO:2000117","negative regulation of cysteine-type endopeptidase activity","1/1","82/19219",0.00426661116603366,0.0116420596138506,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"646","BP","GO:2000177","regulation of neural precursor cell proliferation","1/1","104/19219",0.00541131172277443,0.0118961225322531,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"647","BP","GO:2000179","positive regulation of neural precursor cell proliferation","1/1","61/19219",0.00317394245278113,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"648","BP","GO:2000241","regulation of reproductive process","1/1","188/19219",0.00978198657578444,0.0149202772771094,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"649","BP","GO:2000242","negative regulation of reproductive process","1/1","64/19219",0.00333003798324571,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"650","BP","GO:2000288","positive regulation of myoblast proliferation","1/1","13/19219",0.000676413965346789,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"651","BP","GO:2000291","regulation of myoblast proliferation","1/1","17/19219",0.000884541339299605,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"652","BP","GO:2000677","regulation of transcription regulatory region DNA binding","1/1","45/19219",0.00234143295696965,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"653","BP","GO:2000679","positive regulation of transcription regulatory region DNA binding","1/1","21/19219",0.00109266871325264,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"654","BP","GO:2001057","reactive nitrogen species metabolic process","1/1","79/19219",0.00411051563556897,0.0115648186016267,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"655","BP","GO:2001233","regulation of apoptotic signaling pathway","1/1","346/19219",0.0180030178469223,0.0204084315049662,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"656","BP","GO:2001234","negative regulation of apoptotic signaling pathway","1/1","204/19219",0.0106144960715958,0.0152882529625372,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"657","BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","1/1","148/19219",0.00770071283625573,0.0137548916779173,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"658","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","1/1","91/19219",0.00473489775742764,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"659","CC","GO:0005581","collagen trimer","5/212","76/19258",0.00151178468231431,0.0499829803564777,0.0445910127107061,"Col16a1/Col18a1/Col5a1/Col5a3/Fcnb",5,"PFC vs HPP","PFC","HPP"
"660","CC","GO:0005583","fibrillar collagen trimer","3/212","12/19258",0.000268911941486216,0.0189582918747782,0.0169131457934752,"Col16a1/Col5a1/Col5a3",3,"PFC vs HPP","PFC","HPP"
"661","CC","GO:0005614","interstitial matrix","1/1","16/19258",0.000830823553847893,0.00332329421539157,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"662","CC","GO:0005667","transcription regulator complex","1/1","459/19258",0.0238342507010075,0.0238342507010075,NA,"Hlf",1,"STR vs CTX","STR","CTX"
"663","CC","GO:0005884","actin filament","1/4","114/19258",0.02347086051229,0.0469417210245799,0.0247061689603052,"Wipf1",1,"HPP vs VTA","HPP","VTA"
"664","CC","GO:0005901","caveola","7/340","86/19258",0.000818430895972793,0.0340233415325832,0.0300296449048664,"Adrb2/Bmpr1a/Cdh13/Hck/Plpp1/Smo/Tfpi",7,"VTA vs STR","VTA","STR"
"665","CC","GO:0005911","cell-cell junction","18/340","464/19258",0.00160366069897254,0.0454547099610032,0.0401191869433344,"Abcb4/Ajap1/Cdh10/Cdh12/Cdh18/Cdh19/Cdh7/Cldn34c4/Dnmbp/Dsc3/Epha2/Itgb3/Pak1/Pcdh9/Pdlim4/Perp/Prkch/Tiam1",18,"VTA vs STR","VTA","STR"
"666","CC","GO:0005912","adherens junction","10/440","128/19258",0.00072135607776233,0.0121943527431251,0.0104497196227225,"Cdh10/Cdh12/Cdh18/Cdh19/Cdh6/Cdh7/Cdh9/Ctnna2/Epha5/Nectin3",10,"HPP vs PFC","HPP","PFC"
"667","CC","GO:0005912","adherens junction","16/1017","128/19258",0.00116623477054012,0.0327572686479555,0.0308328953642036,"Abi2/Cdh10/Cdh11/Cdh12/Cdh18/Cdh19/Cdh20/Cdh6/Cdh7/Cdh9/Ctnna2/Epha5/Lin7a/Lyn/Msn/Pkp4",16,"HPP vs STR","HPP","STR"
"668","CC","GO:0005925","focal adhesion","10/340","152/19258",0.000377736730152266,0.0302562280744072,0.0267047192988076,"Abcb4/Cass4/Epha2/Hck/Itgb2/Itgb3/Lpp/Nexn/Pak1/Sdc4",10,"VTA vs STR","VTA","STR"
"669","CC","GO:0015629","actin cytoskeleton","1/1","438/19258",0.0227437947865821,0.0227437947865821,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"670","CC","GO:0015629","actin cytoskeleton","17/340","438/19258",0.00213102065834505,0.0476137537746731,0.0420247998589989,"Abcb4/Aldoart1/Arhgap32/Hck/Lpp/Marcks/Myh11/Myl2/Myo18b/Myo6/Nexn/Pak1/Pdlim4/Ppp1r9a/Pstpip2/Tmod1/Tnnt3",17,"VTA vs STR","VTA","STR"
"671","CC","GO:0016342","catenin complex","10/1017","30/19258",1.84054707058925e-06,0.000443571844012009,0.000417513572328404,"Cdh10/Cdh11/Cdh12/Cdh18/Cdh19/Cdh20/Cdh6/Cdh7/Cdh9/Ctnna2",10,"HPP vs STR","HPP","STR"
"672","CC","GO:0016342","catenin complex","6/340","30/19258",1.20293613636469e-05,0.00350054415682124,0.00308964649761035,"Cdh10/Cdh12/Cdh13/Cdh18/Cdh19/Cdh7",6,"VTA vs STR","VTA","STR"
"673","CC","GO:0016342","catenin complex","8/440","30/19258",2.6233592799521e-07,1.86258508876599e-05,1.59610701453928e-05,"Cdh10/Cdh12/Cdh18/Cdh19/Cdh6/Cdh7/Cdh9/Ctnna2",8,"HPP vs PFC","HPP","PFC"
"674","CC","GO:0019897","extrinsic component of plasma membrane","10/440","161/19258",0.00397810866056565,0.0464968253505725,0.039844573836369,"Cdh10/Cdh12/Cdh18/Cdh19/Cdh6/Cdh7/Cdh9/Ctnna2/Gnai1/Rgs1",10,"HPP vs PFC","HPP","PFC"
"675","CC","GO:0019897","extrinsic component of plasma membrane","9/340","161/19258",0.00229069605788805,0.0476137537746731,0.0420247998589989,"Cdh10/Cdh12/Cdh13/Cdh18/Cdh19/Cdh7/Gramd1a/Hck/Tiam1",9,"VTA vs STR","VTA","STR"
"676","CC","GO:0030055","cell-substrate junction","10/340","162/19258",0.000623839754111488,0.0302562280744072,0.0267047192988076,"Abcb4/Cass4/Epha2/Hck/Itgb2/Itgb3/Lpp/Nexn/Pak1/Sdc4",10,"VTA vs STR","VTA","STR"
"677","CC","GO:0030133","transport vesicle","1/1","306/19258",0.0158895004673385,0.0237823242288919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"678","CC","GO:0030141","secretory granule","1/1","360/19258",0.0186935299615744,0.0237823242288919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"679","CC","GO:0030312","external encapsulating structure","1/1","458/19258",0.0237823242288919,0.0237823242288919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"680","CC","GO:0030312","external encapsulating structure","13/171","458/19258",0.00023462687206842,0.027920597776142,0.0276612733385927,"Adamts13/Col18a1/Col5a1/Fcnb/Fmod/Hspg2/Lamc2/Lingo1/Lrrc32/Muc5ac/Thsd4/Wnt4/Wnt5b",13,"PFC vs VTA","PFC","VTA"
"681","CC","GO:0030312","external encapsulating structure","14/186","458/19258",0.000151582552449847,0.018796236503781,0.0186685880385601,"Fcnb/Fmod/Lamc2/Lrig1/Muc5ac/Spon1/Tectb/Tgfb2/Thsd4/Tnn/Tril/Wnt4/Wnt5b/Zan",14,"STR vs VTA","STR","VTA"
"682","CC","GO:0030312","external encapsulating structure","17/212","458/19258",1.35426661544057e-05,0.0019095159277712,0.00170352484784366,"Ambp/Col16a1/Col18a1/Col5a1/Col5a3/Fcnb/Gpc1/Hspg2/Lamc3/Lrrn2/Matn1/Optc/Serpinh1/Tsku/Wnt11/Wnt4/Wnt5b",17,"PFC vs HPP","PFC","HPP"
"683","CC","GO:0030312","external encapsulating structure","26/471","458/19258",6.72645527698553e-05,0.00890134248321086,0.00828416070955061,"Ambp/Ang4/Col1a1/Col20a1/Col4a2/Col4a3/Col5a1/Col6a1/Fbln1/Fbln5/Fcnb/Gpc1/Lamc2/Loxl4/Lrig1/Lrrn2/Serpinh1/Smoc1/Sod3/Thsd4/Timp3/Tnc/Tnn/Tril/Wnt5b/Zan",26,"STR vs HPP","STR","HPP"
"684","CC","GO:0031012","extracellular matrix","1/1","457/19258",0.0237303977567763,0.0237823242288919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"685","CC","GO:0031012","extracellular matrix","13/171","457/19258",0.000229716613688347,0.027920597776142,0.0276612733385927,"Adamts13/Col18a1/Col5a1/Fcnb/Fmod/Hspg2/Lamc2/Lingo1/Lrrc32/Muc5ac/Thsd4/Wnt4/Wnt5b",13,"PFC vs VTA","PFC","VTA"
"686","CC","GO:0031012","extracellular matrix","14/186","457/19258",0.00014818512949308,0.018796236503781,0.0186685880385601,"Fcnb/Fmod/Lamc2/Lrig1/Muc5ac/Spon1/Tectb/Tgfb2/Thsd4/Tnn/Tril/Wnt4/Wnt5b/Zan",14,"STR vs VTA","STR","VTA"
"687","CC","GO:0031012","extracellular matrix","17/212","457/19258",1.31666054455466e-05,0.0019095159277712,0.00170352484784366,"Ambp/Col16a1/Col18a1/Col5a1/Col5a3/Fcnb/Gpc1/Hspg2/Lamc3/Lrrn2/Matn1/Optc/Serpinh1/Tsku/Wnt11/Wnt4/Wnt5b",17,"PFC vs HPP","PFC","HPP"
"688","CC","GO:0031012","extracellular matrix","26/471","457/19258",6.48933475020367e-05,0.00890134248321086,0.00828416070955061,"Ambp/Ang4/Col1a1/Col20a1/Col4a2/Col4a3/Col5a1/Col6a1/Fbln1/Fbln5/Fcnb/Gpc1/Lamc2/Loxl4/Lrig1/Lrrn2/Serpinh1/Smoc1/Sod3/Thsd4/Timp3/Tnc/Tnn/Tril/Wnt5b/Zan",26,"STR vs HPP","STR","HPP"
"689","CC","GO:0031091","platelet alpha granule","1/1","16/19258",0.000830823553847893,0.00332329421539157,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"690","CC","GO:0032589","neuron projection membrane","8/440","68/19258",0.000155170531265976,0.00306030769996785,0.00262247272139573,"Atp2b1/Gabrg1/Gabrg2/Gabrg3/Kcnc2/Robo1/Robo2/Ush2a",8,"HPP vs PFC","HPP","PFC"
"691","CC","GO:0032590","dendrite membrane","5/440","47/19258",0.00424095110126395,0.047048051279647,0.0403169364560948,"Atp2b1/Gabrg1/Gabrg2/Gabrg3/Kcnc2",5,"HPP vs PFC","HPP","PFC"
"692","CC","GO:0032809","neuronal cell body membrane","4/212","35/19258",0.000571994163391733,0.0322604708152938,0.0287803379053946,"Atp2b2/Flrt1/Kcnb1/Slc4a8",4,"PFC vs HPP","PFC","HPP"
"693","CC","GO:0032809","neuronal cell body membrane","5/440","35/19258",0.00112247034073754,0.0173250856939924,0.0148464040491143,"Atp2b1/Cadm2/Kcnc2/Kcnd2/Mrgpra3",5,"HPP vs PFC","HPP","PFC"
"694","CC","GO:0034702","ion channel complex","14/440","256/19258",0.00238275141023947,0.0338350700254005,0.0289943224235456,"Cacnb2/Gabrg1/Gabrg2/Gabrg3/Gria4/Grid2/Grik2/Kcnc2/Kcnd2/Kcnip4/Kcnj3/Lrrtm4/Trdn/Trpc6",14,"HPP vs PFC","HPP","PFC"
"695","CC","GO:0035686","sperm fibrous sheath","3/340","14/19258",0.00171821927687641,0.0454547099610032,0.0401191869433344,"Akap3/Aldoart1/Pgk2",3,"VTA vs STR","VTA","STR"
"696","CC","GO:0035686","sperm fibrous sheath","3/440","14/19258",0.00357418380083796,0.0437529396309474,0.0374932529380098,"Aldoart1/Fscb/Pgk2",3,"HPP vs PFC","HPP","PFC"
"697","CC","GO:0035686","sperm fibrous sheath","5/1017","14/19258",0.000545526180977691,0.0219119682692706,0.0206247178948583,"Akap3/Aldoart1/Cabyr/Fscb/Pgk2",5,"HPP vs STR","HPP","STR"
"698","CC","GO:0042734","presynaptic membrane","14/440","177/19258",5.84087641691604e-05,0.00129594445500325,0.0011105350555847,"Atp2b1/Cdh10/Cdh9/Cntn5/Cntn6/Cntnap4/Ctnna2/Gpm6a/Grik2/Kcnc2/Kcnj3/Marcks/Nrxn1/Rgs7bp",14,"HPP vs PFC","HPP","PFC"
"699","CC","GO:0043292","contractile fiber","11/340","203/19258",0.0010019103489404,0.036444488942707,0.0321665954133496,"Mef2c/Myh11/Myl2/Myo18b/Nexn/Npnt/Pak1/Pdlim4/Sdc4/Tmod1/Tnnt3",11,"VTA vs STR","VTA","STR"
"700","CC","GO:0043679","axon terminus","13/471","169/19258",0.000273867054715426,0.0217450441444048,0.0202373339379188,"Chrm1/Cplx2/Dixdc1/Grik4/Kcna2/Kcna3/Kcna6/Kcnc4/Pnoc/Ror1/Slc4a8/Tanc1/Tnn",13,"STR vs HPP","STR","HPP"
"701","CC","GO:0043679","axon terminus","8/186","169/19258",0.000242143724487601,0.0200172145576417,0.0198812742210872,"Chrm1/Cplx2/Hcn4/Kcna3/Kcna6/Synj2/Tanc1/Tnn",8,"STR vs VTA","STR","VTA"
"702","CC","GO:0044298","cell body membrane","4/212","38/19258",0.000785865608048672,0.0369356835782876,0.0329512070743215,"Atp2b2/Flrt1/Kcnb1/Slc4a8",4,"PFC vs HPP","PFC","HPP"
"703","CC","GO:0044298","cell body membrane","5/440","38/19258",0.0016409273819853,0.0242720508585326,0.0207994742716558,"Atp2b1/Cadm2/Kcnc2/Kcnd2/Mrgpra3",5,"HPP vs PFC","HPP","PFC"
"704","CC","GO:0044306","neuron projection terminus","13/471","189/19258",0.00079514249951596,0.0450959389011194,0.0419691755383612,"Chrm1/Cplx2/Dixdc1/Grik4/Kcna2/Kcna3/Kcna6/Kcnc4/Pnoc/Ror1/Slc4a8/Tanc1/Tnn",13,"STR vs HPP","STR","HPP"
"705","CC","GO:0044306","neuron projection terminus","8/186","189/19258",0.000512508827789533,0.0317755473229511,0.0315597541323028,"Chrm1/Cplx2/Hcn4/Kcna3/Kcna6/Synj2/Tanc1/Tnn",8,"STR vs VTA","STR","VTA"
"706","CC","GO:0044853","plasma membrane raft","8/340","119/19258",0.00124796715764217,0.0403509380970967,0.0356145013408992,"Adrb2/Bmpr1a/Cdh13/Hck/Itgb2/Plpp1/Smo/Tfpi",8,"VTA vs STR","VTA","STR"
"707","CC","GO:0045121","membrane raft","16/340","344/19258",0.000435947297724789,0.0302562280744072,0.0267047192988076,"Adrb2/Atp2b1/Bmpr1a/Card11/Casp8/Cdh13/Ednrb/Gpm6b/Hck/Itgb2/Plcd1/Plpp1/Sdc4/Sis/Smo/Tfpi",16,"VTA vs STR","VTA","STR"
"708","CC","GO:0045211","postsynaptic membrane","22/440","285/19258",7.29034422976146e-07,3.05125603391884e-05,2.61471606761318e-05,"Cdh10/Cdh9/Ctnna2/Dcc/Epha7/Gabrg1/Gabrg2/Gabrg3/Gria4/Grid2/Grik2/Kcnc2/Kcnd2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Nectin3/Rgs7bp/Sema4b/Slitrk1",22,"HPP vs PFC","HPP","PFC"
"709","CC","GO:0045211","postsynaptic membrane","31/1017","285/19258",0.000114040048710627,0.00549673034785224,0.00517381694676636,"Abhd17c/Cdh10/Cdh9/Chrna7/Ctnna2/Dcc/Dlgap1/Dmd/Epha7/Gabra2/Gabrb3/Gabrg1/Gabrg2/Gabrg3/Gria4/Grid2/Grik2/Grm7/Itgb3/Kcnd2/Lin7a/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Neto1/Nlgn1/Oprk1/Rgs7bp/Slitrk1",31,"HPP vs STR","HPP","STR"
"710","CC","GO:0060077","inhibitory synapse","6/1017","26/19258",0.00197766704321477,0.0476617757414759,0.0448618155592402,"Gabra2/Gabrb3/Gabrg2/Nlgn1/Nrxn1/Pclo",6,"HPP vs STR","HPP","STR"
