"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","geneID","Dataset","Region","Comparison"
"1966","CC","GO:0030496","midbody","11/225","151/16189",8.54999936601997e-06,0.000399816818760452,0.000370691090241478,11,"Nek2/Birc5/Kif20a/Cep55/Cenpe/Gem/Cdca8/Capg/Prc1/Plk1/Anln","VTA vs CTX","VTA","CTX"
"1967","CC","GO:0030658","transport vesicle membrane","4/62","144/16189",0.00224558478931579,0.0362100547277172,0.0251150930384003,4,"Mal2/Slc17a7/Sv2b/Nrgn","CTX vs VTA","CTX","VTA"
"1968","CC","GO:0030863","cortical cytoskeleton","2/24","112/16189",0.0118547828109312,0.0355643484327936,0.0146624945293096,2,"Dlg4/Rims3","STR vs VTA","STR","VTA"
"1969","CC","GO:0030863","cortical cytoskeleton","24/1793","112/16189",0.00108260351122274,0.0128108082161358,0.0111346720781462,24,"Cobl/Sptbn1/Dlg4/Slc4a1/Llgl2/Sptb/Actn1/Dbn1/Erc2/Cdh2/Sptbn2/Gsn/Calb1/Tmod1/Rims3/Trpv4/Cald1/Rtkn/Scnn1a/Cttn/Cdh1/Pls1/Myrip/Shroom2","HPP vs VTA","HPP","VTA"
"1970","CC","GO:0030864","cortical actin cytoskeleton","19/1793","79/16189",0.000815504904416683,0.0102408273881872,0.00890094152160824,19,"Cobl/Sptbn1/Llgl2/Sptb/Actn1/Dbn1/Cdh2/Sptbn2/Gsn/Calb1/Trpv4/Cald1/Rtkn/Scnn1a/Cttn/Cdh1/Pls1/Myrip/Shroom2","HPP vs VTA","HPP","VTA"
"1971","CC","GO:0030864","cortical actin cytoskeleton","20/1817","79/16189",0.000349175552343364,0.00536627690969801,0.00462343252133318,20,"Misp/Cobl/Llgl2/Sptb/Dbn1/Cdh2/Sptbn2/Gsn/Shroom3/Trpv4/Cald1/Lancl2/Rtkn/Scnn1a/Cttn/Anln/Pls1/Mobp/Myrip/Shroom2","HPP vs CTX","HPP","CTX"
"1972","CC","GO:0030864","cortical actin cytoskeleton","20/1887","79/16189",0.000571935584950389,0.00955949477702794,0.00830811691822671,20,"Misp/Cobl/Sptbn1/Llgl2/Sptb/Dbn1/Rapgef3/Cdh2/Sptbn2/Gsn/Shroom3/Trpv4/Cald1/Lancl2/Rtkn/Scnn1a/Iqgap1/Cttn/Pls1/Myrip","HPP vs STR","HPP","STR"
"1973","CC","GO:0030864","cortical actin cytoskeleton","21/2208","79/16189",0.001659670962832,0.0150926328182535,0.0123110461223229,21,"Cobl/Sptbn1/Llgl2/Sptb/Dbn1/Cdh2/Sptbn2/Gsn/Calb1/Shroom3/Trpv4/Cald1/Lancl2/Rtkn/Scnn1a/Cttn/Anln/Pls1/Mobp/Myrip/Shroom2","HPP vs PFC","HPP","PFC"
"1974","CC","GO:0030990","intraciliary transport particle","13/1793","27/16189",1.61919786647451e-06,3.83210161732301e-05,3.33071841831819e-05,13,"Traf3ip1/Wdr35/Ift43/Ift57/Ttc30b/Ift80/Ift74/Ubxn10/Wdr19/Ift81/Ttc26/Ift122/Ttc21a","HPP vs VTA","HPP","VTA"
"1975","CC","GO:0030990","intraciliary transport particle","14/1817","27/16189",2.32543070562987e-07,6.1729615094902e-06,5.31844917364152e-06,14,"Traf3ip1/Wdr35/Ift43/Ift57/Ttc30b/Ift80/Ift74/Ubxn10/Wdr19/Ift81/Ift22/Ttc26/Ift122/Ttc21a","HPP vs CTX","HPP","CTX"
"1976","CC","GO:0030990","intraciliary transport particle","14/1887","27/16189",3.73101662808448e-07,9.09435303095592e-06,7.90386417265265e-06,14,"Traf3ip1/Wdr35/Ift43/Ift57/Ttc30b/Ift80/Ift74/Ubxn10/Wdr19/Ift81/Ift22/Ttc26/Ift122/Ttc21a","HPP vs STR","HPP","STR"
"1977","CC","GO:0030990","intraciliary transport particle","14/2208","27/16189",2.58569776903963e-06,5.57361519104098e-05,4.54639256856481e-05,14,"Traf3ip1/Wdr35/Ift43/Ift57/Ttc30b/Ift80/Ift74/Ubxn10/Wdr19/Ift81/Ift22/Ttc26/Ift122/Ttc21a","HPP vs PFC","HPP","PFC"
"1978","CC","GO:0030992","intraciliary transport particle B","8/1793","20/16189",0.000823326575838614,0.0102408273881872,0.00890094152160824,8,"Traf3ip1/Ift57/Ttc30b/Ift80/Ift74/Ubxn10/Ift81/Ttc26","HPP vs VTA","HPP","VTA"
"1979","CC","GO:0030992","intraciliary transport particle B","9/1817","20/16189",0.000146365784394917,0.00244221765961804,0.00210414571250437,9,"Traf3ip1/Ift57/Ttc30b/Ift80/Ift74/Ubxn10/Ift81/Ift22/Ttc26","HPP vs CTX","HPP","CTX"
"1980","CC","GO:0030992","intraciliary transport particle B","9/1887","20/16189",0.00019636662922717,0.00348104479084529,0.00302536146464827,9,"Traf3ip1/Ift57/Ttc30b/Ift80/Ift74/Ubxn10/Ift81/Ift22/Ttc26","HPP vs STR","HPP","STR"
"1981","CC","GO:0030992","intraciliary transport particle B","9/2208","20/16189",0.000651037004355598,0.00757807073069916,0.00618142503082894,9,"Traf3ip1/Ift57/Ttc30b/Ift80/Ift74/Ubxn10/Ift81/Ift22/Ttc26","HPP vs PFC","HPP","PFC"
"1982","CC","GO:0031012","extracellular matrix","7/61","435/16189",0.00120275345972807,0.0214090115831597,0.0205101116290471,7,"Prg4/Tnfrsf11b/Igfbp6/Anxa1/Pf4/Mgp/Elane","PFC vs STR","PFC","STR"
"1983","CC","GO:0031012","extracellular matrix","85/1817","435/16189",1.95788588331256e-07,5.71702677927267e-06,4.92562869591265e-06,85,"Tmeff2/Col4a4/Col4a3/Gpc1/Sned1/Lrrn2/Fmod/Prelp/Lad1/Angptl1/Adamts4/Tgfb2/Timp3/Itgb4/Lamb1/Gpld1/Serpinb1a/Serpinb6a/Ecm2/Ogn/Lgals3/Loxl2/Gpc6/Matn2/Cthrc1/Col14a1/Oc90/Lgals1/Chadl/Fbln1/Krt1/Vasn/Ccdc80/Abi3bp/Col8a1/Thbs2/Vegfa/Efna5/Ccbe1/Efemp2/Ltbp3/Mamdc2/Loxl4/Col17a1/Atrnl1/Ucma/Angptl2/Fbn1/Fbln7/Matn4/Bmp7/Col9a3/Hapln2/Thbs3/Adamtsl4/Megf9/Frem1/Adamtsl1/Col8a2/Hspg2/Slit2/Sod3/Fras1/Tgfbr3/Elfn1/Col1a2/Rarres2/Lrrn1/9530053A07Rik/Lgals4/Tsku/Serpinh1/Fgfr2/Ins2/Igf2/Sfrp1/Spock3/Mmp15/Gfod2/Loxl1/Plscr2/Pcolce2/Clec3b/Gpc4/Col4a5","HPP vs CTX","HPP","CTX"
"1984","CC","GO:0031012","extracellular matrix","88/1887","435/16189",1.29134434170802e-07,3.51151882880865e-06,3.05184632355299e-06,88,"Col4a4/Col4a3/Gpc1/Sned1/Lrrn2/Fmod/Prelp/Angptl1/Tgfb2/Col18a1/Timp3/Lum/Lamb1/Tgfb3/Fbln5/Serpinb6a/Ecm2/Ogn/Lgals3/Loxl2/Gpc6/Matn2/Cthrc1/Tnfrsf11b/Col14a1/Oc90/Lgals1/Chadl/Fbln1/Krt1/Vasn/Ccdc80/Abi3bp/Col8a1/Adamts5/Thbs2/Vegfa/Efna5/Vit/Ccbe1/Efemp2/Ltbp3/Mamdc2/Loxl4/Col17a1/Atrnl1/Ucma/Angptl2/Serping1/Rtn4rl2/Fbn1/Fbln7/Matn4/Bmp7/Lama5/Col9a3/Thbs3/Megf9/Frem1/Adamtsl1/Col8a2/Tinagl1/Hspg2/Slit2/Sod3/Fras1/Tgfbr3/Col26a1/Elfn1/Col1a2/Rarres2/Mfge8/Tsku/Serpinh1/Fgfr2/Ins2/Igf2/Angpt2/Sfrp1/Mmp15/Loxl1/Plscr2/Pcolce2/Clec3b/Gpc4/Col4a5/Elane/Col6a5","HPP vs STR","HPP","STR"
"1985","CC","GO:0031012","extracellular matrix","89/1793","435/16189",5.69674382069084e-09,2.38921610125887e-07,2.07661666325132e-07,89,"Col4a4/Col4a3/Col6a3/Gpc1/Sned1/Lrrn2/Fmod/Prelp/Lamc2/Angptl1/Tgfb2/Col18a1/Timp3/Lamb1/Coch/Smoc1/Tgfb3/Fbln5/Ecm2/Ogn/Nid2/Loxl2/Gpc6/Matn2/Cthrc1/Col14a1/Oc90/Lgals1/Fbln1/Vasn/Ccdc80/Abi3bp/Col8a1/Adamts5/Thbs2/Vegfa/Efna5/Ccbe1/Efemp2/Ltbp3/Mamdc2/Loxl4/Col17a1/Atrnl1/Ucma/Angptl2/Olfml2a/Serping1/Fbn1/Fbln7/Bmp7/Lama5/Col9a3/Frem2/Thbs3/Megf9/Frem1/Adamtsl1/Col8a2/Tinagl1/Hspg2/Mfap2/Megf6/Slit2/Sod3/Fras1/Tgfbr3/Eln/Elfn1/Col1a2/Rarres2/Wnt5b/Tsku/Serpinh1/Fgfr2/Ins2/Igf2/Angpt2/Sfrp1/Mmp15/Gfod2/Adamts8/Loxl1/Plscr2/Pcolce2/Clec3b/Timp1/Gpc4/Col4a5","HPP vs VTA","HPP","VTA"
"1986","CC","GO:0031012","extracellular matrix","98/2208","435/16189",2.24176003455029e-07,5.93047427321941e-06,4.83748217981905e-06,98,"Tmeff2/Col4a4/Col4a3/Gpc1/Sned1/Lrrn2/Fmod/Prelp/Lamc2/Angptl1/Tnr/Adamts4/Tgfb2/Col18a1/Adamtsl5/Timp3/Lum/Itgb4/Lamb1/Fbln5/Gpld1/Serpinb1a/Ecm2/Ogn/Itih3/Loxl2/Gpc6/Matn2/Cthrc1/Col14a1/Oc90/Lgals1/Chadl/Fbln1/Adamts20/Krt1/Vasn/Abi3bp/Col8a1/Adamts5/Thbs2/Vegfa/Efna5/Vit/Ccbe1/Efemp2/Ltbp3/Mamdc2/Loxl4/Col17a1/Atrnl1/Ucma/Angptl2/Fbn1/Fbln7/Matn4/Bmp7/Lama5/Col9a3/Hapln2/Thbs3/Adamtsl4/Tnc/Megf9/Frem1/Adamtsl1/Col8a2/Tinagl1/Hspg2/Slit2/Sod3/Adamts3/Fras1/Tgfbr3/Elfn1/Col1a2/Ptprz1/Rarres2/Lrrn1/9530053A07Rik/Mfge8/Serpinh1/Fgfr2/Ins2/Igf2/Angpt2/Sfrp1/Spock3/Mmp15/Gfod2/Loxl1/Plscr2/Pcolce2/Clec3b/Gpc4/Col4a5/Fibcd1/Col6a5","HPP vs PFC","HPP","PFC"
"1987","CC","GO:0031045","dense core granule","10/1793","32/16189",0.00176114217793426,0.0188741274918238,0.0164046808629825,10,"Kif1a/Syt1/Actn1/Stxbp5l/Bace2/Npy/Aqp1/Syt9/Dmxl2/Myrip","HPP vs VTA","HPP","VTA"
"1988","CC","GO:0031225","anchored component of membrane","33/2208","156/16189",0.00623554781743026,0.0483878510632588,0.0394699237285761,33,"Gpc1/Cd55/Cntn2/Cd24a/Efna2/Cpm/Omg/Mpp2/Nrn1/Gpc6/Lynx1/Ly6h/Cntn1/Car15/Ncam2/Prss41/Rab26/Efna5/Lypd6b/Cd59b/Cd59a/Prnp/Negr1/Ceacam2/Rgma/Folr1/Prss8/Enpp6/Nrn1l/Cdh13/Ncam1/Nt5e/Gpc4","HPP vs PFC","HPP","PFC"
"1989","CC","GO:0031225","anchored component of membrane","6/116","156/16189",0.000902483102808127,0.0169967651028864,0.0151997154157158,6,"Ly6c2/Plaur/Cd177/Folr2/Dpep2/Ly6g","PFC vs HPP","PFC","HPP"
"1990","CC","GO:0031225","anchored component of membrane","8/218","156/16189",0.0012546913612068,0.0446311641343562,0.0432066649197529,8,"Ulbp1/Gpc5/Ly6c2/Marcksl1/Plaur/Cd177/Folr2/Ly6g","VTA vs HPP","VTA","HPP"
"1991","CC","GO:0031233","intrinsic component of external side of plasma membrane","1/4","22/16189",0.00542522101762577,0.0341826569817313,0.00899543604782403,1,"Folr2","PFC vs CTX","PFC","CTX"
"1992","CC","GO:0031252","cell leading edge","3/24","382/16189",0.0182696330386059,0.0449620423149953,0.0185369823579367,3,"Hpca/Gabra4/Atp2b2","STR vs VTA","STR","VTA"
"1993","CC","GO:0031253","cell projection membrane","3/24","283/16189",0.00815237289195915,0.0279509927724314,0.0115236549149498,3,"Hpca/Gabra4/Atp2b2","STR vs VTA","STR","VTA"
"1994","CC","GO:0031253","cell projection membrane","47/1817","283/16189",0.00383855617955656,0.0400306573010898,0.0344892829666924,47,"Epb41l5/Adora1/Kcnh1/Cd24a/Slc5a8/Tmem17/Wwc1/Atp1b2/Itga3/Ngfr/Mapt/Ace/Syne2/Slc28a3/Fam107a/Mchr1/Adcy6/Ezr/Psd2/Bbs1/Rom1/Kank1/Bbs5/Lrp2/Aqp7/Pdpn/Slc5a6/Slc5a1/Evc2/Evc/Gabra4/Trpv4/Hip1r/Cntnap2/Aqp1/Antxr1/Atp2b2/Scnn1a/Slco1a5/Kcnc3/Folr1/Eps8l2/Shank2/Tmem231/Kcnk1/Pde6g/Slc22a12","HPP vs CTX","HPP","CTX"
"1995","CC","GO:0031253","cell projection membrane","55/2208","283/16189",0.00386810216496548,0.0321605065715701,0.0262332943819463,55,"Epb41l5/Adora1/Kcnh1/Cd24a/Apc2/Slc5a8/Tmem17/Sptbn1/Wwc1/Pemt/Gucy2e/Atp1b2/Myo1d/Itga3/Ngfr/Mpp2/Mapt/Ace/Syne2/Slc28a3/Fam107a/Shisa8/Adcy6/Ezr/Aqp4/Psd2/Bbs1/Rom1/Kank1/Slc34a3/Bbs5/Lrp2/Aqp7/Pdpn/Slc5a6/Evc2/Evc/Gabra4/Trpv4/Hip1r/Ptprz1/Cntnap2/Aqp1/Antxr1/Atp2b2/Scnn1a/Slco1a5/Folr1/Eps8l2/Shank2/Tmem231/Kcnk1/Cdkl5/Slc22a12/Rho","HPP vs PFC","HPP","PFC"
"1996","CC","GO:0031256","leading edge membrane","3/24","143/16189",0.0011922047848682,0.00550248362246861,0.00226856780926337,3,"Hpca/Gabra4/Atp2b2","STR vs VTA","STR","VTA"
"1997","CC","GO:0031362","anchored component of external side of plasma membrane","1/4","17/16189",0.00419415941994117,0.0341826569817313,0.00899543604782403,1,"Folr2","PFC vs CTX","PFC","CTX"
"1998","CC","GO:0031514","motile cilium","73/1817","192/16189",2.51143643296197e-22,1.46667887684979e-19,1.26364906837455e-19,73,"Spag16/Ccdc181/Atp1b1/Cfap45/Efcab2/Cd24a/Cfap36/Dnah9/Cfap52/Dnah2/Ccdc103/Ace/Ccdc40/Ak7/Dnah11/Mak/Spef2/Lrrc6/Pfkm/Tekt5/Efcab1/Spag6l/Iqcg/Cfap44/Pacrg/Tekt4/Tcp11/Rsph1/Rsph9/Dync2li1/Nme5/Cfap53/Bbs1/Cfap43/Eno4/Enkur/Ak8/Spaca9/Fsip1/Nphp1/Spef1/Ttll9/Ccdc39/Intu/Mlf1/Zbbx/Gstm5/Spata6/Dnali1/Cfap69/Wdr19/Iqcd/Ift81/Iqub/Scnn1a/Klc3/Cep89/Abhd2/Saxo2/Cfap161/Dnajb13/Stard10/Ccdc189/Camsap3/Drc7/Spata33/Dync2h1/Spa17/Mns1/Hyal3/Kif9/Rpgr/Pcdh11x","HPP vs CTX","HPP","CTX"
"1999","CC","GO:0031514","motile cilium","78/1793","192/16189",2.41277314084666e-26,1.37045514400091e-23,1.19114800321798e-23,78,"Spag16/Cfap221/Atp2b4/Ccdc181/Atp1b1/Cfap45/Cd24a/Cfap36/Dnah9/Cfap52/Dnah2/Ccdc103/Ace/Ccdc40/Ak7/Dnah11/Mak/Catsper3/Cfap70/Spef2/Lrrc6/Pfkm/Tekt5/Efcab1/Spag6l/Iqcg/Cfap44/Pacrg/Tekt4/Rsph1/Rsph9/Dync2li1/Nme5/Cfap53/Bbs1/Cfap43/Cfap58/Eno4/Enkur/Ak8/Spaca9/Fsip1/Nphp1/Spef1/Ttll9/Spag4/Ccdc39/Intu/Mlf1/Zbbx/Spag17/Dnali1/Tekt2/Crocc/Cfap69/Drc1/Wdr19/Spata18/Iqcd/Ift81/Iqub/Scnn1a/Klc3/Cep89/Abhd2/Saxo2/Cfap161/Stard10/Ccdc189/Camsap3/Drc7/Spata33/Dync2h1/Spa17/Mns1/Hyal3/Kif9/Rpgr","HPP vs VTA","HPP","VTA"
"2000","CC","GO:0031514","motile cilium","84/1887","192/16189",1.84002994434153e-29,1.07641751743979e-26,9.35509961175745e-27,84,"Spag16/Iqca/Cfap221/Ccdc181/Atp1b1/Cfap45/Efcab2/Cd24a/Cfap36/Dnah9/Cfap52/Dnah2/Ccdc103/Ace/Ccdc40/Ak7/Dnah11/Mak/Cfap70/Spef2/Lrrc6/Ttll8/Pfkm/Ccdc65/Tekt5/Efcab1/Spag6l/Iqcg/Cfap44/Pacrg/Tekt4/Tcp11/Dnah8/Rsph1/Rsph9/Dync2li1/Nme5/Cfap53/Bbs1/Cfap43/Eno4/Enkur/Ak8/Spaca9/Fsip1/Nphp1/Spef1/Ttll9/Spag4/Ccdc39/Intu/Mlf1/Zbbx/Spag17/Gstm5/Spata6/Dnali1/Cfap69/Drc1/Wdr19/Spata18/Iqcd/Ift81/Wdr66/Iqub/Scnn1a/Klc3/Cep89/Abhd2/Saxo2/Cfap161/Dnajb13/Stard10/Ccdc189/Camsap3/Drc7/Spata33/Dync2h1/Spa17/Mns1/Hyal3/Kif9/Rpgr/Rho","HPP vs STR","HPP","STR"
"2001","CC","GO:0031514","motile cilium","91/2208","192/16189",7.53491551693681e-30,4.38532083085723e-27,3.57710199804053e-27,91,"Spag16/Iqca/Cfap221/Ccdc181/Atp1b1/Cfap45/Cd24a/Cfap36/Dnah9/Cfap52/Dnah2/Ccdc103/Ace/Ccdc40/Daam1/Ak7/Dnah11/Mak/Cfap70/Dnah1/Spef2/Dnah5/Lrrc6/Ttll8/Pfkm/Ccdc65/Tekt5/Efcab1/Spag6l/Iqcg/Cfap44/Pacrg/Tekt4/Tcp11/Rsph1/Tcte1/Rsph9/Dync2li1/Nme5/Cfap53/Bbs1/Cfap43/Cfap58/Eno4/Enkur/Ak8/Spaca9/Fsip1/Nphp1/Spef1/Ttll9/Spag4/Ccdc39/Intu/Mlf1/Zbbx/Spag17/Gstm5/Spata6/Dnali1/Tekt2/Crocc/Cfap69/Fbxl13/Drc1/Wdr19/Spata18/Iqcd/Ift81/Wdr66/Iqub/Scnn1a/Klc3/Abhd2/Saxo2/Cfap161/Dnajb13/Stard10/Ccdc189/Camsap3/Drc7/Spata33/Dync2h1/Spa17/Mns1/Hyal3/Kif9/Akap14/Pcdh11x/Rho/Ttc29","HPP vs PFC","HPP","PFC"
"2002","CC","GO:0032279","asymmetric synapse","6/24","392/16189",1.80383539525654e-05,0.000240511386034205,9.91582030141022e-05,6,"Dlg4/Camk2a/Atp2b2/Prkcg/Nrgn/Cnksr2","STR vs VTA","STR","VTA"
"2003","CC","GO:0032279","asymmetric synapse","79/2208","392/16189",0.000195301202352779,0.00264337906440272,0.00215620176893765,79,"Il1r1/Erbb4/Epha4/Adora1/Dnm3/Grik2/Anks1b/Nefh/Sptbn1/Arhgap44/Efnb3/Samd14/Ngfr/Srcin1/Mpp2/Mapt/Dtnb/Slc8a3/Dbn1/Ntrk2/Map1b/Dlg5/Pdzd2/Arc/Shisa8/Mapk8ip2/Slc4a8/P2rx6/Kalrn/Prrt1/Dlgap1/Cdh2/Lrrtm2/Rapgef4/Lrrc4c/Map1a/Prnp/Plcb4/Flrt3/Chmp4b/Bcas1/Fabp5/Tnik/Dclk1/Syt11/Kcnd3/Plppr4/Cnn3/Dnajc6/Slc6a9/Ptprf/Prkcz/Adam22/Grm3/Sorcs2/Mapk10/Hip1r/Ptprz1/Dgki/Cntnap2/Ctnna2/Iqsec1/Itpr1/Atp2b2/Clstn3/Cpeb1/Shank2/Nrg1/Sorbs2/Mt3/Gria4/Arhgap32/Cryab/Snap91/Tmem108/Arhgef9/Pak3/Cdkl5/Frmpd4","HPP vs PFC","HPP","PFC"
"2004","CC","GO:0032391","photoreceptor connecting cilium","14/2208","42/16189",0.000922525403777126,0.00958767473211227,0.00782065708841135,14,"Tmem237/Ahi1/Fam161a/Ush1g/Mak/Adgrv1/Ift57/Arl3/Nphp1/Nphp4/Wdr19/Ift122/Rpgrip1l/Lca5","HPP vs PFC","HPP","PFC"
"2005","CC","GO:0032391","photoreceptor connecting cilium","15/1793","42/16189",2.34044240856147e-05,0.000492359736319597,0.000427940541760362,15,"Tmem237/Ahi1/Cep290/Fam161a/Mak/Adgrv1/Ift57/Arl3/Nphp1/Nphp4/Wdr19/Ift122/Rpgrip1l/Lca5/Rpgr","HPP vs VTA","HPP","VTA"
"2006","CC","GO:0032391","photoreceptor connecting cilium","15/1817","42/16189",2.74359617555544e-05,0.000552503505698061,0.000476021405413975,15,"Tmem237/Ahi1/Cep290/Fam161a/Mak/Adgrv1/Ift57/Arl3/Nphp1/Nphp4/Wdr19/Ift122/Rpgrip1l/Lca5/Rpgr","HPP vs CTX","HPP","CTX"
"2007","CC","GO:0032391","photoreceptor connecting cilium","17/1887","42/16189",1.81861403643057e-06,3.94033041226625e-05,3.4245246767874e-05,17,"Tmem237/Ahi1/Cep290/Fam161a/Ush1g/Mak/Adgrv1/Ift57/Pcdhb16/Arl3/Nphp1/Nphp4/Wdr19/Ift122/Rpgrip1l/Lca5/Rpgr","HPP vs STR","HPP","STR"
"2008","CC","GO:0032432","actin filament bundle","1/4","89/16189",0.021811569372215,0.0445951608953854,0.0117355686566804,1,"Nox4","PFC vs CTX","PFC","CTX"
"2009","CC","GO:0032589","neuron projection membrane","3/24","63/16189",0.000107235080092293,0.000857880640738343,0.000353687632585106,3,"Hpca/Gabra4/Atp2b2","STR vs VTA","STR","VTA"
"2010","CC","GO:0032590","dendrite membrane","3/24","44/16189",3.64310738565896e-05,0.000312266347342197,0.00012874138881652,3,"Hpca/Gabra4/Atp2b2","STR vs VTA","STR","VTA"
"2011","CC","GO:0032591","dendritic spine membrane","1/24","13/16189",0.019108867983873,0.0449620423149953,0.0185369823579367,1,"Atp2b2","STR vs VTA","STR","VTA"
"2012","CC","GO:0032809","neuronal cell body membrane","2/24","31/16189",0.000954053650863616,0.00477026825431808,0.00196668954344693,2,"Hpca/Atp2b2","STR vs VTA","STR","VTA"
"2013","CC","GO:0032838","plasma membrane bounded cell projection cytoplasm","3/24","157/16189",0.00155940587303462,0.00693069276904276,0.002857390878465,3,"Dlg4/Camk2a/Hpca","STR vs VTA","STR","VTA"
"2014","CC","GO:0032838","plasma membrane bounded cell projection cytoplasm","57/1817","157/16189",1.19144024784492e-16,1.73950276185358e-14,1.49870641702598e-14,57,"Efhc1/Dnah7c/Spag16/Traf3ip1/Cfap45/Rsph4a/Wdpcp/Cfap36/Dnah9/Cfap52/Dnah2/Ccdc103/Mapt/Ccdc40/Wdr35/Dnal1/Dnah11/Dcdc2a/Mak/Lrrk2/Efcab1/Spag6l/Ift57/Arl6/Rsph9/Dync2li1/Cfap53/Bbs1/Cntf/Arl3/Cfap43/Ak8/Bbs5/Ttc30b/Spef1/Ccdc39/Cfap206/Dnali1/Cfap69/Ccdc96/Hip1r/Dync1i1/Dnah6/Tulp3/Casc1/Saxo2/Dnajb13/Camsap3/Rpgrip1l/Ccdc113/Dnaaf1/Dync2h1/Mns1/Lca5/Cep162/Dzip1l/Efhc2","HPP vs CTX","HPP","CTX"
"2015","CC","GO:0032838","plasma membrane bounded cell projection cytoplasm","59/1793","157/16189",2.73087513719533e-18,3.10227415585389e-16,2.69637987230444e-16,59,"Efhc1/Dnah7c/Dnah7a/Spag16/Traf3ip1/Cfap45/Rsph4a/Wdpcp/Cfap36/Dnah9/Cfap52/Dnah2/Dlg4/Ccdc103/Ccdc40/Wdr35/Dnal1/Dnah11/Dcdc2a/Mak/Cfap70/Lrrk2/Efcab1/Spag6l/Ift57/Arl6/Rsph9/Dync2li1/Cfap53/Bbs1/Arl3/Cfap43/Ak8/Bbs5/Ttc30b/Spef1/Ccdc39/Spag17/Cfap206/Dnali1/Cfap69/Drc1/Ccdc96/Hip1r/Dync1i1/Dnah6/Tulp3/Casc1/Saxo2/Camsap3/Rpgrip1l/Ccdc113/Dnaaf1/Dync2h1/Mns1/Lca5/Cep162/Dzip1l/Efhc2","HPP vs VTA","HPP","VTA"
"2016","CC","GO:0032838","plasma membrane bounded cell projection cytoplasm","64/1887","157/16189",9.41884971481202e-21,1.37750677079126e-18,1.19718537164584e-18,64,"Efhc1/Dnah7b/Dnah7c/Dnah7a/Spag16/Traf3ip1/Cfap45/Rsph4a/Wdpcp/Cfap36/Dnah9/Cfap52/Dnah2/Ccdc103/Ccdc40/Wdr35/Dnah11/Dcdc2a/Mak/Cfap70/Ttll8/Lrrk2/Ccdc65/Efcab1/Spag6l/Ift57/Arl6/Dnah8/Rsph9/Dync2li1/Cfap53/Bbs1/Cntf/Arl3/Cfap43/Ak8/Bbs5/Ttc30b/Spef1/Ccdc39/Spag17/Tmem67/Cfap206/Dnali1/Cfap69/Drc1/Ccdc96/Hip1r/Dync1i1/Dnah6/Tulp3/Casc1/Saxo2/Dnajb13/Camsap3/Rpgrip1l/Ccdc113/Dnaaf1/Dync2h1/Mns1/Lca5/Cep162/Dzip1l/Efhc2","HPP vs STR","HPP","STR"
"2017","CC","GO:0032838","plasma membrane bounded cell projection cytoplasm","73/2208","157/16189",1.47683965453255e-23,2.14880169734486e-21,1.75277548472153e-21,73,"Efhc1/Dnah7b/Dnah7c/Dnah7a/Spag16/Traf3ip1/Cfap45/Rsph4a/Grik2/Wdpcp/Cfap36/Dnah9/Cfap52/Dnah2/Ccdc103/Mapt/Ccdc40/Wdr35/Dnal1/Dnah11/Dcdc2a/Mak/Cfap70/Dnah1/Dnah5/Arc/Ttll8/Lrrk2/Ccdc65/Efcab1/Spag6l/Ift57/Arl6/Rsph9/Tubb4a/Dync2li1/Cfap53/Bbs1/Arl3/Cfap43/Ak8/Bbs5/Ttc30b/Spef1/Ccdc39/Kcnab1/Spag17/Cfap206/Dnali1/Cfap69/Drc1/Ccdc96/Hip1r/Dnah10/Dync1i1/Dnah6/Tulp3/Casc1/Saxo2/Dnajb13/Camsap3/Rpgrip1l/Ccdc113/Hydin/Dnaaf1/Dync2h1/Mns1/Lca5/Cep162/Dzip1l/Efhc2/Akap14/Cdkl5","HPP vs PFC","HPP","PFC"
"2018","CC","GO:0032839","dendrite cytoplasm","3/24","27/16189",8.18017578633852e-06,0.00014023158490866,5.78147762342723e-05,3,"Dlg4/Camk2a/Hpca","STR vs VTA","STR","VTA"
"2019","CC","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","6/1887","13/16189",0.00206100779144205,0.0251185324582,0.0218304114751427,6,"Azin2/Nat8f3/Nat8/Nat8f4/Nat8f1/Tm6sf2","HPP vs STR","HPP","STR"
"2020","CC","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","7/2208","13/16189",0.000701636983752835,0.00785293701046442,0.00640563319175159,7,"Azin2/Nat8f3/Nat8f5/Nat8/Nat8f4/Nat8f1/Tm6sf2","HPP vs PFC","HPP","PFC"
"2021","CC","GO:0033268","node of Ranvier","3/201","18/16189",0.00134087757874804,0.0434109116119676,0.0356391145930399,3,"Cntn2/Nfasc/Hapln2","STR vs PFC","STR","PFC"
"2022","CC","GO:0033268","node of Ranvier","5/443","18/16189",9.5702603974157e-05,0.00923530128350615,0.008084351546238,5,"Cntn2/Nfasc/Ank3/Spock1/Hapln2","VTA vs PFC","VTA","PFC"
"2023","CC","GO:0033270","paranode region of axon","6/443","15/16189",1.64730565491038e-06,0.000211953327598469,0.000185538636921485,6,"Nfasc/Ank3/Gjc2/Ermn/Kcna1/Mag","VTA vs PFC","VTA","PFC"
