"Cluster" "ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"11" "black" "BP" "GO:0006119" "oxidative phosphorylation" "63/2186" "126/14705" 1.19607240417343e-20 5.94339251019269e-18 5.687352896017e-18 "Cox5b/Ndufs1/Sdhc/Ndufs2/Chchd10/Atp5d/Ndufs7/Uqcr11/Ndufa12/Atp5b/Uqcr10/Uqcrq/Atp5h/Dld/Uqcrfs1/Uqcrb/Ndufs6/Sdha/Cox7c/Ppif/Dnajc15/Ndufb9/Cyc1/Ndufa6/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Atp5a1/Ndufv1/Fxn/Ndufb8/Ndufa8/Mtch2/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Ndufs5/Atp5k/Cox6a1/Chchd2/Atp5j2/Ndufa5/Ndufb2/Cycs/Ndufa3/Cox7a1/Ndufc2/Coq7/Uqcrc2/Ndufab1/Ndufa13/Ndufb7/Coq9/Cox4i1/Cox5a/Cox7a2/Ndufb11/Ndufa1" 63
"12" "black" "BP" "GO:0006753" "nucleoside phosphate metabolic process" "150/2186" "480/14705" 1.92659488543448e-20 8.77563970315405e-18 8.39758770677537e-18 "Ndufs1/Idh1/Nppc/Nmnat2/Nme7/Atp1b1/Mpc2/Sdhc/Ndufs2/Atp1a2/Rd3/Ak9/Smpdl3a/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Upp1/Mdh1/Acsl6/Hint1/Guk1/Adora2b/Pdk2/Atp5g1/Nt5c3b/Atp5h/Dld/Mthfd1/Acot1/Entpd5/Esrrb/Ak7/Nudt14/Pfkp/Ndufs6/Sdha/Nnt/Hmgcs1/Pdhb/Tkt/Pnp2/Myh7/Sucla2/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Adcy6/Adcy5/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Pde9a/Ndufv3/Enpp5/Ndufa11/Nudt12/Ndufv2/Nme5/Me2/Acaa2/Atp5a1/Ndufv1/Arl2/Bad/Prdx5/Ak3/Pank1/Pgam1/Ndufb8/Eno4/Ak8/Ndufa8/Atp5g3/Mtch2/Ndufs3/Dut/Acss2/Fitm2/Atp5e/Ndufb5/Noct/Ndufc1/Pmvk/Slc27a3/Npr1/Dpyd/Pde5a/Ndufb6/Npr2/Acnat1/Prkaa2/Acot11/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Suclg1/Aldh1l1/Eno2/Tpi1/Gapdh/Ldhb/Ndufa3/Gpi1/Mcee/Ndufc2/Ndufab1/Aldoa/Acadsb/Ndufa13/Ndufb7/Nqo1/Ldhd/Nudt7/Atp5l/Dlat/Fdx1/Pkm/Rora/Me1/Nt5e/Nme9/Entpd3/Nudt11/Ndufb11/Ndufa1/Hprt/Pdk3/Pgk1/Pdha1/Acot5/Them5/Uox" 150
"13" "black" "BP" "GO:0009150" "purine ribonucleotide metabolic process" "122/2186" "357/14705" 2.51131497694554e-20 1.05591135876802e-17 1.01042300570384e-17 "Ndufs1/Nppc/Nme7/Atp1b1/Mpc2/Sdhc/Ndufs2/Atp1a2/Ak9/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Acsl6/Hint1/Guk1/Pdk2/Atp5g1/Atp5h/Dld/Mthfd1/Acot1/Esrrb/Pfkp/Ndufs6/Sdha/Hmgcs1/Pdhb/Myh7/Sucla2/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Adcy6/Adcy5/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Pde9a/Ndufv3/Ndufa11/Ndufv2/Nme5/Acaa2/Atp5a1/Ndufv1/Arl2/Bad/Ak3/Pank1/Pgam1/Ndufb8/Eno4/Ndufa8/Atp5g3/Mtch2/Ndufs3/Acss2/Fitm2/Atp5e/Ndufb5/Ndufc1/Pmvk/Slc27a3/Npr1/Pde5a/Ndufb6/Npr2/Acnat1/Prkaa2/Acot11/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Suclg1/Eno2/Tpi1/Gapdh/Ndufa3/Gpi1/Mcee/Ndufc2/Ndufab1/Aldoa/Acadsb/Ndufa13/Ndufb7/Ldhd/Nudt7/Atp5l/Dlat/Pkm/Rora/Nt5e/Nme9/Nudt11/Ndufb11/Ndufa1/Hprt/Pdk3/Pgk1/Pdha1/Acot5/Them5/Uox" 122
"14" "black" "BP" "GO:0009259" "ribonucleotide metabolic process" "125/2186" "373/14705" 5.49040415854767e-20 2.14361065218726e-17 2.05126453111454e-17 "Ndufs1/Nppc/Nme7/Atp1b1/Mpc2/Sdhc/Ndufs2/Atp1a2/Ak9/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Upp1/Acsl6/Hint1/Guk1/Pdk2/Atp5g1/Atp5h/Dld/Mthfd1/Acot1/Entpd5/Esrrb/Pfkp/Ndufs6/Sdha/Hmgcs1/Pdhb/Myh7/Sucla2/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Adcy6/Adcy5/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Pde9a/Ndufv3/Ndufa11/Ndufv2/Nme5/Acaa2/Atp5a1/Ndufv1/Arl2/Bad/Ak3/Pank1/Pgam1/Ndufb8/Eno4/Ndufa8/Atp5g3/Mtch2/Ndufs3/Acss2/Fitm2/Atp5e/Ndufb5/Ndufc1/Pmvk/Slc27a3/Npr1/Dpyd/Pde5a/Ndufb6/Npr2/Acnat1/Prkaa2/Acot11/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Suclg1/Eno2/Tpi1/Gapdh/Ndufa3/Gpi1/Mcee/Ndufc2/Ndufab1/Aldoa/Acadsb/Ndufa13/Ndufb7/Ldhd/Nudt7/Atp5l/Dlat/Pkm/Rora/Nt5e/Nme9/Nudt11/Ndufb11/Ndufa1/Hprt/Pdk3/Pgk1/Pdha1/Acot5/Them5/Uox" 125
"15" "black" "BP" "GO:0019693" "ribose phosphate metabolic process" "127/2186" "383/14705" 7.5452438356759e-20 2.72894278258738e-17 2.61138072422376e-17 "Ndufs1/Nppc/Nme7/Atp1b1/Mpc2/Sdhc/Ndufs2/Atp1a2/Ak9/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Upp1/Acsl6/Hint1/Guk1/Pdk2/Atp5g1/Atp5h/Dld/Mthfd1/Acot1/Entpd5/Esrrb/Nudt14/Pfkp/Ndufs6/Sdha/Hmgcs1/Pdhb/Tkt/Myh7/Sucla2/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Adcy6/Adcy5/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Pde9a/Ndufv3/Ndufa11/Ndufv2/Nme5/Acaa2/Atp5a1/Ndufv1/Arl2/Bad/Ak3/Pank1/Pgam1/Ndufb8/Eno4/Ndufa8/Atp5g3/Mtch2/Ndufs3/Acss2/Fitm2/Atp5e/Ndufb5/Ndufc1/Pmvk/Slc27a3/Npr1/Dpyd/Pde5a/Ndufb6/Npr2/Acnat1/Prkaa2/Acot11/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Suclg1/Eno2/Tpi1/Gapdh/Ndufa3/Gpi1/Mcee/Ndufc2/Ndufab1/Aldoa/Acadsb/Ndufa13/Ndufb7/Ldhd/Nudt7/Atp5l/Dlat/Pkm/Rora/Nt5e/Nme9/Nudt11/Ndufb11/Ndufa1/Hprt/Pdk3/Pgk1/Pdha1/Acot5/Them5/Uox" 127
"16" "black" "BP" "GO:0015986" "proton motive force-driven ATP synthesis" "42/2186" "65/14705" 7.98812376900808e-20 2.72894278258738e-17 2.61138072422376e-17 "Ndufs1/Sdhc/Ndufs2/Atp5d/Ndufs7/Ndufa12/Atp5b/Atp5g1/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Atp5a1/Ndufv1/Ndufb8/Ndufa8/Atp5g3/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Ndufs5/Atp5k/Atp5j2/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Ndufa13/Ndufb7/Atp5l/Ndufb11/Ndufa1" 42
"17" "black" "BP" "GO:0009117" "nucleotide metabolic process" "147/2186" "474/14705" 1.0430434268564e-19 3.35369139482182e-17 3.20921534863744e-17 "Ndufs1/Idh1/Nppc/Nmnat2/Nme7/Atp1b1/Mpc2/Sdhc/Ndufs2/Atp1a2/Rd3/Ak9/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Upp1/Mdh1/Acsl6/Hint1/Guk1/Adora2b/Pdk2/Atp5g1/Nt5c3b/Atp5h/Dld/Mthfd1/Acot1/Entpd5/Esrrb/Ak7/Pfkp/Ndufs6/Sdha/Nnt/Hmgcs1/Pdhb/Tkt/Pnp2/Myh7/Sucla2/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Adcy6/Adcy5/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Pde9a/Ndufv3/Enpp5/Ndufa11/Nudt12/Ndufv2/Nme5/Me2/Acaa2/Atp5a1/Ndufv1/Arl2/Bad/Prdx5/Ak3/Pank1/Pgam1/Ndufb8/Eno4/Ak8/Ndufa8/Atp5g3/Mtch2/Ndufs3/Dut/Acss2/Fitm2/Atp5e/Ndufb5/Noct/Ndufc1/Pmvk/Slc27a3/Npr1/Dpyd/Pde5a/Ndufb6/Npr2/Acnat1/Prkaa2/Acot11/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Suclg1/Aldh1l1/Eno2/Tpi1/Gapdh/Ldhb/Ndufa3/Gpi1/Mcee/Ndufc2/Ndufab1/Aldoa/Acadsb/Ndufa13/Ndufb7/Nqo1/Ldhd/Nudt7/Atp5l/Dlat/Fdx1/Pkm/Rora/Me1/Nt5e/Nme9/Nudt11/Ndufb11/Ndufa1/Hprt/Pdk3/Pgk1/Pdha1/Acot5/Them5/Uox" 147
"18" "black" "BP" "GO:0035082" "axoneme assembly" "41/2186" "63/14705" 1.48039715124451e-19 4.49547268261249e-17 4.30180903189121e-17 "Dnah7b/Dnah7c/Dnah7a/Spag16/Daw1/Rsph4a/Armc2/Dnah2/Ccdc103/Foxj1/Ccdc40/Dnal1/Ttll5/Ak7/Ift88/Lrrc6/Ccdc65/Spag6l/Rsph1/Cfap43/Cfap58/Meig1/Cfap157/Spef1/Spag17/Tekt2/Cfap69/Drc1/Cc2d2a/Ttc26/Dnaaf3/Drc7/Hydin/Dnaaf1/Gas8/Jhy/Ttc12/Lrrc49/Mns1/Zmynd10/Ulk4" 41
"19" "black" "BP" "GO:0006163" "purine nucleotide metabolic process" "124/2186" "378/14705" 5.67012865752348e-19 1.63120648642228e-16 1.56093458721519e-16 "Ndufs1/Nppc/Nme7/Atp1b1/Mpc2/Sdhc/Ndufs2/Atp1a2/Rd3/Ak9/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Acsl6/Hint1/Guk1/Adora2b/Pdk2/Atp5g1/Atp5h/Dld/Mthfd1/Acot1/Esrrb/Pfkp/Ndufs6/Sdha/Hmgcs1/Pdhb/Myh7/Sucla2/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Adcy6/Adcy5/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Pde9a/Ndufv3/Ndufa11/Ndufv2/Nme5/Acaa2/Atp5a1/Ndufv1/Arl2/Bad/Ak3/Pank1/Pgam1/Ndufb8/Eno4/Ndufa8/Atp5g3/Mtch2/Ndufs3/Acss2/Fitm2/Atp5e/Ndufb5/Ndufc1/Pmvk/Slc27a3/Npr1/Pde5a/Ndufb6/Npr2/Acnat1/Prkaa2/Acot11/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Suclg1/Eno2/Tpi1/Gapdh/Ndufa3/Gpi1/Mcee/Ndufc2/Ndufab1/Aldoa/Acadsb/Ndufa13/Ndufb7/Ldhd/Nudt7/Atp5l/Dlat/Pkm/Rora/Nt5e/Nme9/Nudt11/Ndufb11/Ndufa1/Hprt/Pdk3/Pgk1/Pdha1/Acot5/Them5/Uox" 124
"20" "black" "BP" "GO:0072521" "purine-containing compound metabolic process" "130/2186" "407/14705" 9.8130649561245e-19 2.68191065250883e-16 2.56637472457803e-16 "Ndufs1/Nppc/Nme7/Atp1b1/Mpc2/Sdhc/Ndufs2/Atp1a2/Rd3/Ak9/Hkdc1/Hk1/Slc16a9/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Acsl6/Hint1/Guk1/Adora2b/Pdk2/Atp5g1/Atp5h/Dld/Mthfd1/Acot1/Esrrb/Pfkp/Ndufs6/Sdha/Hmgcs1/Pdhb/Pnp2/Myh7/Sucla2/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Adcy6/Adcy5/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Pde9a/Ndufv3/Gnmt/Ndufa11/Ndufv2/Ttr/Nme5/Acaa2/Atp5a1/Ndufv1/Arl2/Bad/Ak3/Pank1/Pgam1/Ndufb8/Eno4/Ndufa8/Atp5g3/Mtch2/Ndufs3/Acss2/Fitm2/Atp5e/Ndufb5/Ndufc1/Pmvk/Slc27a3/Npr1/Dpyd/Pde5a/Ndufb6/Npr2/Acnat1/Pgm2/Prkaa2/Acot11/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Suclg1/Eno2/Tpi1/Gapdh/Ndufa3/Gpi1/Mcee/Ndufc2/Ndufab1/Aldoa/Acadsb/Ndufa13/Ndufb7/Ldhd/Nudt7/Atp5l/Dlat/Pkm/Rora/Nt5e/Nme9/Nudt11/Ndufb11/Ndufa1/Hprt/Pdk3/Pgk1/Pdha1/Acot5/Them5/Uox" 130
"21" "black" "BP" "GO:0006754" "ATP biosynthetic process" "51/2186" "96/14705" 1.89867594210627e-18 4.94198223788231e-16 4.72908308587771e-16 "Ndufs1/Sdhc/Ndufs2/Ak9/Atp5d/Ndufs7/Ndufa12/Atp5b/Atp5g1/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Ppara/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Atp5a1/Ndufv1/Ak3/Ndufb8/Ndufa8/Atp5g3/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Ndufs5/Eno1/Ppargc1a/Atp5k/Atp5j2/Slc25a13/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Pkm/Ndufb11/Ndufa1" 51
"22" "black" "BP" "GO:0044458" "motile cilium assembly" "32/2186" "43/14705" 2.8323564719179e-18 6.90899454023202e-16 6.61135707250812e-16 "Spag16/Cfap221/Ahi1/Armc2/Cfap54/Kif3a/Foxj1/Ccdc40/Ttll5/Ift88/Dzip1/Lrrc6/Spag6l/Cfap43/Cfap58/Meig1/Cfap157/Intu/Spag17/Spata6/Cfap69/Cc2d2a/Dynll1/Ift81/Dnaaf3/Drc7/Dnaaf1/Jhy/Ttc12/Mns1/Zmynd10/Ulk4" 32
"23" "black" "BP" "GO:0042776" "proton motive force-driven mitochondrial ATP synthesis" "39/2186" "61/14705" 2.90718760382979e-18 6.90899454023202e-16 6.61135707250812e-16 "Ndufs1/Sdhc/Ndufs2/Atp5d/Ndufs7/Ndufa12/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Atp5a1/Ndufv1/Ndufb8/Ndufa8/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Ndufs5/Atp5k/Atp5j2/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Ndufa13/Ndufb7/Ndufb11/Ndufa1" 39
"24" "black" "BP" "GO:0009206" "purine ribonucleoside triphosphate biosynthetic process" "54/2186" "107/14705" 3.97141464357245e-18 9.04489685073625e-16 8.6552453350489e-16 "Ndufs1/Nme7/Sdhc/Ndufs2/Ak9/Atp5d/Ndufs7/Ndufa12/Atp5b/Atp5g1/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Ppara/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Ak3/Ndufb8/Ndufa8/Atp5g3/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Ndufs5/Eno1/Ppargc1a/Atp5k/Atp5j2/Slc25a13/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Pkm/Nme9/Ndufb11/Ndufa1" 54
"25" "black" "BP" "GO:0009152" "purine ribonucleotide biosynthetic process" "74/2186" "179/14705" 5.67258538954853e-18 1.24025406957089e-15 1.18682428634386e-15 "Ndufs1/Nppc/Nme7/Mpc2/Sdhc/Ndufs2/Ak9/Atp5d/Ndufs7/Ndufa12/Atp5b/Acsl6/Guk1/Pdk2/Atp5g1/Atp5h/Dld/Mthfd1/Ndufs6/Sdha/Pdhb/Ndufb9/Ndufa6/Ppara/Adcy6/Adcy5/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Ak3/Pank1/Ndufb8/Ndufa8/Atp5g3/Ndufs3/Acss2/Atp5e/Ndufb5/Ndufc1/Npr1/Ndufb6/Npr2/Ndufs5/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Dlat/Pkm/Nme9/Ndufb11/Ndufa1/Hprt/Pdk3/Pdha1" 74
"26" "black" "BP" "GO:0009145" "purine nucleoside triphosphate biosynthetic process" "54/2186" "108/14705" 6.80791247488707e-18 1.43123267645126e-15 1.3695755905957e-15 "Ndufs1/Nme7/Sdhc/Ndufs2/Ak9/Atp5d/Ndufs7/Ndufa12/Atp5b/Atp5g1/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Ppara/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Ak3/Ndufb8/Ndufa8/Atp5g3/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Ndufs5/Eno1/Ppargc1a/Atp5k/Atp5j2/Slc25a13/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Pkm/Nme9/Ndufb11/Ndufa1" 54
"27" "black" "BP" "GO:0046034" "ATP metabolic process" "78/2186" "196/14705" 1.03044942317044e-17 2.08608761001837e-15 1.99621956480854e-15 "Ndufs1/Atp1b1/Sdhc/Ndufs2/Atp1a2/Ak9/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Guk1/Atp5g1/Atp5h/Esrrb/Pfkp/Ndufs6/Sdha/Myh7/Ndufb9/Ndufa6/Ppara/Pfkm/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Ndufv3/Ndufa11/Ndufv2/Atp5a1/Ndufv1/Arl2/Bad/Ak3/Pgam1/Ndufb8/Eno4/Ndufa8/Atp5g3/Mtch2/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Prkaa2/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Atp5j2/Slc25a13/Ndufa5/Ndufb2/Eno2/Tpi1/Gapdh/Ndufa3/Gpi1/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Pkm/Nt5e/Ndufb11/Ndufa1/Pgk1" 78
"28" "black" "BP" "GO:0072522" "purine-containing compound biosynthetic process" "79/2186" "204/14705" 4.16702223375589e-17 8.13462268918203e-15 7.78418551862143e-15 "Ndufs1/Nppc/Nme7/Mpc2/Sdhc/Ndufs2/Rd3/Ak9/Atp5d/Ndufs7/Ndufa12/Atp5b/Acsl6/Guk1/Adora2b/Pdk2/Atp5g1/Atp5h/Dld/Mthfd1/Ndufs6/Sdha/Pdhb/Pnp2/Ndufb9/Ndufa6/Ppara/Adcy6/Adcy5/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Ak3/Pank1/Ndufb8/Ndufa8/Atp5g3/Ndufs3/Acss2/Atp5e/Ndufb5/Ndufc1/Npr1/Ndufb6/Npr2/Pgm2/Ndufs5/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Dlat/Pkm/Nt5e/Nme9/Ndufb11/Ndufa1/Hprt/Pdk3/Pdha1" 79
"29" "black" "BP" "GO:0009260" "ribonucleotide biosynthetic process" "75/2186" "189/14705" 5.3079334157391e-17 9.80013374189187e-15 9.37794684142368e-15 "Ndufs1/Nppc/Nme7/Mpc2/Sdhc/Ndufs2/Ak9/Atp5d/Ndufs7/Ndufa12/Atp5b/Upp1/Acsl6/Guk1/Pdk2/Atp5g1/Atp5h/Dld/Mthfd1/Ndufs6/Sdha/Pdhb/Ndufb9/Ndufa6/Ppara/Adcy6/Adcy5/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Ak3/Pank1/Ndufb8/Ndufa8/Atp5g3/Ndufs3/Acss2/Atp5e/Ndufb5/Ndufc1/Npr1/Ndufb6/Npr2/Ndufs5/Eno1/Ppargc1a/Atp5k/Acacb/Atp5j2/Pdk4/Slc25a13/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Dlat/Pkm/Nme9/Ndufb11/Ndufa1/Hprt/Pdk3/Pdha1" 75
"30" "black" "BP" "GO:0009201" "ribonucleoside triphosphate biosynthetic process" "54/2186" "112/14705" 5.37877812398017e-17 9.80013374189187e-15 9.37794684142368e-15 "Ndufs1/Nme7/Sdhc/Ndufs2/Ak9/Atp5d/Ndufs7/Ndufa12/Atp5b/Atp5g1/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Ppara/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Ak3/Ndufb8/Ndufa8/Atp5g3/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Ndufs5/Eno1/Ppargc1a/Atp5k/Atp5j2/Slc25a13/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Pkm/Nme9/Ndufb11/Ndufa1" 54
"31" "black" "BP" "GO:0009141" "nucleoside triphosphate metabolic process" "87/2186" "240/14705" 1.29771375888782e-16 2.28816238905833e-14 2.18958902136285e-14 "Ndufs1/Nme7/Atp1b1/Sdhc/Ndufs2/Atp1a2/Ak9/Smpdl3a/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Guk1/Atp5g1/Atp5h/Esrrb/Ak7/Pfkp/Ndufs6/Sdha/Myh7/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Arl2/Bad/Ak3/Pgam1/Ndufb8/Eno4/Ak8/Ndufa8/Atp5g3/Mtch2/Ndufs3/Dut/Atp5e/Ndufb5/Ndufc1/Ndufb6/Prkaa2/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Atp5j2/Slc25a13/Ndufa5/Ndufb2/Eno2/Tpi1/Gapdh/Ndufa3/Gpi1/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Pkm/Nt5e/Nme9/Entpd3/Ndufb11/Ndufa1/Pgk1" 87
"32" "black" "BP" "GO:0009142" "nucleoside triphosphate biosynthetic process" "56/2186" "121/14705" 1.46788483596449e-16 2.44391395900248e-14 2.33863085914521e-14 "Ndufs1/Nme7/Sdhc/Ndufs2/Ak9/Atp5d/Ndufs7/Ndufa12/Atp5b/Atp5g1/Atp5h/Ak7/Ndufs6/Sdha/Ndufb9/Ndufa6/Ppara/Atp5j/Atp5o/Ndufb10/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Ak3/Ndufb8/Ak8/Ndufa8/Atp5g3/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Ndufs5/Eno1/Ppargc1a/Atp5k/Atp5j2/Slc25a13/Ndufa5/Ndufb2/Ndufa3/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Pkm/Nme9/Ndufb11/Ndufa1" 56
"33" "black" "BP" "GO:0009205" "purine ribonucleoside triphosphate metabolic process" "82/2186" "220/14705" 1.49954538456048e-16 2.44391395900248e-14 2.33863085914521e-14 "Ndufs1/Nme7/Atp1b1/Sdhc/Ndufs2/Atp1a2/Ak9/Hkdc1/Hk1/Atp5d/Ndufs7/Ndufa12/Atp5b/Ogdh/Guk1/Atp5g1/Atp5h/Esrrb/Pfkp/Ndufs6/Sdha/Myh7/Ndufb9/Ndufa6/Ppara/Lrrk2/Pfkm/Zbtb20/Atp6v1a/Atp5j/App/Atp5o/Ndufb10/Jmjd8/Ndufv3/Ndufa11/Ndufv2/Nme5/Atp5a1/Ndufv1/Arl2/Bad/Ak3/Pgam1/Ndufb8/Eno4/Ndufa8/Atp5g3/Mtch2/Ndufs3/Atp5e/Ndufb5/Ndufc1/Ndufb6/Prkaa2/Ndufs5/Gale/Eno1/Ppargc1a/Atp5k/Atp5j2/Slc25a13/Ndufa5/Ndufb2/Eno2/Tpi1/Gapdh/Ndufa3/Gpi1/Ndufc2/Ndufab1/Aldoa/Ndufa13/Ndufb7/Ldhd/Atp5l/Pkm/Nt5e/Nme9/Ndufb11/Ndufa1/Pgk1" 82
