"Cluster" "ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1316" "yellowgreen" "BP" "GO:0006909" "phagocytosis" "5/40" "208/14705" 0.000237357351323064 0.0121522186938981 0.00793974361125831 "Timd4/Cd209b/Msr1/Ccr2/Cfp" 5
"1419" "yellowgreen" "BP" "GO:0061844" "antimicrobial humoral immune response mediated by antimicrobial peptide" "3/40" "45/14705" 0.000244441180624388 0.0121522186938981 0.00793974361125831 "Pf4/Camp/Ltf" 3
"1519" "yellowgreen" "BP" "GO:0002548" "monocyte chemotaxis" "3/40" "47/14705" 0.000278274264375365 0.0128876333822298 0.00842023233684703 "Ccl7/Ccr1/Ccr2" 3
"1618" "yellowgreen" "BP" "GO:0043903" "regulation of biological process involved in symbiotic interaction" "3/40" "48/14705" 0.000296267434074247 0.0128876333822298 0.00842023233684703 "Ciita/Ifitm6/Ltf" 3
"1718" "yellowgreen" "BP" "GO:0050829" "defense response to Gram-negative bacterium" "3/40" "52/14705" 0.000375716033681643 0.015107323305172 0.0098704834661741 "Lyz2/Camp/Ltf" 3
"1814" "yellowgreen" "BP" "GO:0002246" "wound healing involved in inflammatory response" "2/40" "11/14705" 0.000390706637202725 0.015107323305172 0.0098704834661741 "Clec10a/Ccr2" 2
"1914" "yellowgreen" "BP" "GO:0002227" "innate immune response in mucosa" "2/40" "12/14705" 0.000468041339093273 0.0171450932636273 0.011201875816526 "Camp/Ltf" 2
"2014" "yellowgreen" "BP" "GO:0019835" "cytolysis" "2/40" "13/14705" 0.000552188277799223 0.0182043459708692 0.0118939465508402 "Lyz2/Fgl2" 2
"2217" "yellowgreen" "BP" "GO:0002687" "positive regulation of leukocyte migration" "4/40" "142/14705" 0.000581515890915848 0.0182043459708692 0.0118939465508402 "Ccl7/Lyve1/Ccr1/Ccr2" 4
"2315" "yellowgreen" "BP" "GO:0071677" "positive regulation of mononuclear cell migration" "3/40" "61/14705" 0.000601580398462633 0.0182043459708692 0.0118939465508402 "Ccl7/Ccr1/Ccr2" 3
"2414" "yellowgreen" "BP" "GO:0098543" "detection of other organism" "2/40" "14/14705" 0.000643111683492574 0.0186502388212846 0.0121852740030172 "Clec4n/Cd209b" 2
"2515" "yellowgreen" "BP" "GO:0002827" "positive regulation of T-helper 1 type immune response" "2/40" "15/14705" 0.000740775922145992 0.0202834918821114 0.0132523721915791 "H2-Ab1/Ccr2" 2
"2716" "yellowgreen" "BP" "GO:0002385" "mucosal immune response" "2/40" "16/14705" 0.000845145495087975 0.0202834918821114 0.0132523721915791 "Camp/Ltf" 2
"2813" "yellowgreen" "BP" "GO:0035821" "modulation of process of another organism" "2/40" "16/14705" 0.000845145495087975 0.0202834918821114 0.0132523721915791 "Camp/Ltf" 2
"2917" "yellowgreen" "BP" "GO:0140131" "positive regulation of lymphocyte chemotaxis" "2/40" "16/14705" 0.000845145495087975 0.0202834918821114 0.0132523721915791 "Ccl7/Ccr2" 2
"3012" "yellowgreen" "BP" "GO:0048525" "negative regulation of viral process" "3/40" "74/14705" 0.00105738183657862 0.0233564402811475 0.0152601061728006 "Ciita/Ifitm6/Ltf" 3
"3118" "yellowgreen" "BP" "GO:0002831" "regulation of response to biotic stimulus" "5/40" "289/14705" 0.00106091761477496 0.0233564402811475 0.0152601061728006 "Fgl2/Clec4n/Ltf/Ccr1/Tlr8" 5
"3216" "yellowgreen" "BP" "GO:0002577" "regulation of antigen processing and presentation" "2/40" "18/14705" 0.00107385932327115 0.0233564402811475 0.0152601061728006 "H2-Ab1/Fgl2" 2
"3317" "yellowgreen" "BP" "GO:0071222" "cellular response to lipopolysaccharide" "4/40" "170/14705" 0.00113902212931141 0.0240230121818406 0.0156956159445782 "Mrc1/Pf4/Tnip3/Ltf" 4
"3613" "yellowgreen" "BP" "GO:0090594" "inflammatory response to wounding" "2/40" "20/14705" 0.00132897186896696 0.024726437246341 0.0161552040084987 "Clec10a/Ccr2" 2
"3712" "yellowgreen" "BP" "GO:0098581" "detection of external biotic stimulus" "2/40" "20/14705" 0.00132897186896696 0.024726437246341 0.0161552040084987 "Clec4n/Cd209b" 2
"3813" "yellowgreen" "BP" "GO:0071219" "cellular response to molecule of bacterial origin" "4/40" "178/14705" 0.00135000663126575 0.024726437246341 0.0161552040084987 "Mrc1/Pf4/Tnip3/Ltf" 4
"3910" "yellowgreen" "BP" "GO:0050830" "defense response to Gram-positive bacterium" "3/40" "82/14705" 0.00142300411049566 0.0253951502796148 0.0165921127053745 "Lyz2/Camp/Ltf" 3
"406" "yellowgreen" "BP" "GO:1901623" "regulation of lymphocyte chemotaxis" "2/40" "21/14705" 0.00146634033976268 0.0255143219118706 0.016669974388881 "Ccl7/Ccr2" 2
"4112" "yellowgreen" "BP" "GO:0050863" "regulation of T cell activation" "5/40" "315/14705" 0.00155452142967013 0.0263889491475709 0.0172414186808086 "H2-Ab1/Pla2g2d/Fgl2/Cd209a/Ccr2" 5
"436" "yellowgreen" "BP" "GO:0044403" "biological process involved in symbiotic interaction" "4/40" "189/14705" 0.00168286105897872 0.0266890368234783 0.0174374832240512 "Ciita/Ifitm6/Camp/Ltf" 4
"456" "yellowgreen" "BP" "GO:0046597" "negative regulation of viral entry into host cell" "2/40" "23/14705" 0.00176052819779534 0.027229502792568 0.0177906007356161 "Ciita/Ifitm6" 2
"476" "yellowgreen" "BP" "GO:0002832" "negative regulation of response to biotic stimulus" "3/40" "90/14705" 0.00185955538068584 0.027356214086701 0.017873388513997 "Fgl2/Ltf/Ccr1" 3
"494" "yellowgreen" "BP" "GO:0002825" "regulation of T-helper 1 type immune response" "2/40" "25/14705" 0.00208042084637511 0.0287538922717543 0.0187865720831788 "H2-Ab1/Ccr2" 2
"5111" "yellowgreen" "BP" "GO:0071216" "cellular response to biotic stimulus" "4/40" "201/14705" 0.00210696624405096 0.0287538922717543 0.0187865720831788 "Mrc1/Pf4/Tnip3/Ltf" 4
"524" "yellowgreen" "BP" "GO:0071346" "cellular response to interferon-gamma" "3/40" "95/14705" 0.00217046772315972 0.0288944603556399 0.0188784132995106 "Ccl7/H2-Ab1/Mrc1" 3
"535" "yellowgreen" "BP" "GO:0007159" "leukocyte cell-cell adhesion" "5/40" "341/14705" 0.00220029655007028 0.0288944603556399 0.0188784132995106 "H2-Ab1/Pla2g2d/Fgl2/Cd177/Ccr2" 5
"547" "yellowgreen" "BP" "GO:0019731" "antibacterial humoral response" "2/40" "26/14705" 0.0022499207981498 0.028998979176153 0.0189467014581036 "Camp/Ltf" 2
"555" "yellowgreen" "BP" "GO:0002685" "regulation of leukocyte migration" "4/40" "206/14705" 0.00230371193761887 0.0291524274287769 0.0190469580296909 "Ccl7/Lyve1/Ccr1/Ccr2" 4
"565" "yellowgreen" "BP" "GO:0007249" "I-kappaB kinase/NF-kappaB signaling" "4/40" "208/14705" 0.00238584878375954 0.0296196159098808 0.0193521991425719 "Tnip3/Clec4n/Ltf/Tlr8" 4
"584" "yellowgreen" "BP" "GO:0009595" "detection of biotic stimulus" "2/40" "28/14705" 0.00260785776254518 0.0312942931505421 0.0204463621310257 "Clec4n/Cd209b" 2
"603" "yellowgreen" "BP" "GO:0006910" "phagocytosis, recognition" "2/40" "29/14705" 0.00279622708762138 0.032436234216408 0.0211924579272357 "Cd209b/Cfp" 2
"6110" "yellowgreen" "BP" "GO:0002224" "toll-like receptor signaling pathway" "3/40" "106/14705" 0.00296338552274778 0.032738354346547 0.0213898503897584 "Tnip3/Ltf/Tlr8" 3
"674" "yellowgreen" "BP" "GO:0032103" "positive regulation of response to external stimulus" "5/40" "376/14705" 0.00335510764605564 0.0348530585321601 0.0227715082968741 "Ccl7/Clec4n/Ccr1/Ccr2/Tlr8" 5
"684" "yellowgreen" "BP" "GO:0031640" "killing of cells of another organism" "2/40" "34/14705" 0.00383074000958233 0.0384971500017843 0.025152402904977 "Lyz2/Ltf" 2
"7111" "yellowgreen" "BP" "GO:0008037" "cell recognition" "3/40" "119/14705" 0.00410484273102604 0.0402390217013257 0.0262904678992328 "Folr2/Cd209b/Cfp" 3
"733" "yellowgreen" "BP" "GO:0042554" "superoxide anion generation" "2/40" "36/14705" 0.00428716910273212 0.0408749273356378 0.0267059416348995 "Cd177/Cybb" 2
"744" "yellowgreen" "BP" "GO:0051701" "biological process involved in interaction with host" "3/40" "123/14705" 0.00450276735686281 0.0414338467159841 0.0270711158216956 "Ciita/Ifitm6/Ltf" 3
"772" "yellowgreen" "BP" "GO:0006956" "complement activation" "2/40" "38/14705" 0.00476755974395623 0.0428332772580009 0.0279854443064979 "Fcna/Cfp" 2
"784" "yellowgreen" "BP" "GO:0001819" "positive regulation of cytokine production" "5/40" "410/14705" 0.00484604851977292 0.0428332772580009 0.0279854443064979 "Clec4n/Cd209b/Camp/Ccr2/Tlr8" 5
"834" "yellowgreen" "BP" "GO:0045071" "negative regulation of viral genome replication" "2/40" "40/14705" 0.00527165138846362 0.0442056550165142 0.028882097651443 "Ifitm6/Ltf" 2
"842" "yellowgreen" "BP" "GO:0042088" "T-helper 1 type immune response" "2/40" "41/14705" 0.00553250421424524 0.0456233949387646 0.0298083887077228 "H2-Ab1/Ccr2" 2
"852" "yellowgreen" "BP" "GO:0050921" "positive regulation of chemotaxis" "3/40" "133/14705" 0.00559756988093133 0.0456233949387646 0.0298083887077228 "Ccl7/Ccr1/Ccr2" 3
"874" "yellowgreen" "BP" "GO:0002460" "adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" "4/40" "266/14705" 0.0057364270699664 0.0456233949387646 0.0298083887077228 "H2-Ab1/Fgl2/Clec4n/Ccr2" 4
"882" "yellowgreen" "BP" "GO:0052372" "modulation by symbiont of entry into host" "2/40" "42/14705" 0.00579918549258875 0.0456233949387646 0.0298083887077228 "Ciita/Ifitm6" 2
"1108" "yellowgreen" "CC" "GO:0009897" "external side of plasma membrane" "15/39" "379/14727" 1.5665400560866e-14 9.08593232530228e-13 6.59595813089095e-13 "Mgl2/Clec10a/H2-Ab1/Fcna/Clec4n/Cd163/Folr2/Cd209a/Cd209b/Cd209g/Cd209f/Msr1/Ccr1/Ccr2/Tlr8" 15
"2105" "yellowgreen" "CC" "GO:0030141" "secretory granule" "6/39" "286/14727" 9.68610384426898e-05 0.00280897011483801 0.00203917975668821 "Lyz2/Pf4/Cd177/Camp/Ltf/Cfp" 6
"11110" "yellowgreen" "MF" "GO:0030246" "carbohydrate binding" "9/39" "220/14543" 5.03483794175591e-09 3.36694140279441e-07 2.11505656881822e-07 "Mgl2/Clec10a/Mrc1/Fcna/Clec4n/Cd209a/Cd209b/Cd209g/Cd209f" 9
"2116" "yellowgreen" "MF" "GO:0005537" "mannose binding" "5/39" "25/14543" 5.43055064966841e-09 3.36694140279441e-07 2.11505656881822e-07 "Mrc1/Clec4n/Cd209a/Cd209b/Cd209f" 5
"3414" "yellowgreen" "MF" "GO:0038024" "cargo receptor activity" "5/39" "65/14543" 7.80882582537191e-07 3.22764800782039e-05 2.0275547757106e-05 "Mrc1/Cd163/Folr2/Lyve1/Msr1" 5
"574" "yellowgreen" "MF" "GO:0038187" "pattern recognition receptor activity" "3/39" "24/14543" 3.47095017271132e-05 0.000860795642832407 0.000540737500590816 "Fcna/Clec4n/Tlr8" 3
"626" "yellowgreen" "MF" "GO:0048306" "calcium-dependent protein binding" "4/39" "76/14543" 4.93069140684023e-05 0.00101900955741365 0.000640124849309082 "Fcna/Cd177/Cd209b/Cd209g" 4
"726" "yellowgreen" "MF" "GO:0001618" "virus receptor activity" "3/39" "29/14543" 6.20835945028241e-05 0.00102738070276735 0.000645383463538065 "Cd209a/Cd209b/Cd209g" 3
"8111" "yellowgreen" "MF" "GO:0140272" "exogenous protein binding" "3/39" "30/14543" 6.88539094478848e-05 0.00102738070276735 0.000645383463538065 "Cd209a/Cd209b/Cd209g" 3
"9110" "yellowgreen" "MF" "GO:0005539" "glycosaminoglycan binding" "5/39" "165/14543" 7.45679542331143e-05 0.00102738070276735 0.000645383463538065 "Ccl7/Pla2g2d/Pf4/Lyve1/Ltf" 5
"10110" "yellowgreen" "MF" "GO:0008201" "heparin binding" "4/39" "118/14543" 0.000272033816258626 0.00337321932160696 0.00211900025296193 "Ccl7/Pla2g2d/Pf4/Ltf" 4
"1124" "yellowgreen" "MF" "GO:0004620" "phospholipase activity" "3/39" "71/14543" 0.000898403963697881 0.0101274628635034 0.00636190366637734 "Pla2g2d/Plbd1/Ccr1" 3
"12110" "yellowgreen" "MF" "GO:0016493" "C-C chemokine receptor activity" "2/39" "21/14543" 0.00142495200364538 0.0117863849113078 0.00740401089504904 "Ccr1/Ccr2" 2
"14110" "yellowgreen" "MF" "GO:0001637" "G protein-coupled chemoattractant receptor activity" "2/39" "22/14543" 0.0015647964415231 0.0117863849113078 0.00740401089504904 "Ccr1/Ccr2" 2
"15110" "yellowgreen" "MF" "GO:0004950" "chemokine receptor activity" "2/39" "22/14543" 0.0015647964415231 0.0117863849113078 0.00740401089504904 "Ccr1/Ccr2" 2
"1619" "yellowgreen" "MF" "GO:0019957" "C-C chemokine binding" "2/39" "22/14543" 0.0015647964415231 0.0117863849113078 0.00740401089504904 "Ccr1/Ccr2" 2
"1719" "yellowgreen" "MF" "GO:0001530" "lipopolysaccharide binding" "2/39" "23/14543" 0.00171092684196403 0.0117863849113078 0.00740401089504904 "Camp/Ltf" 2
"1815" "yellowgreen" "MF" "GO:0030247" "polysaccharide binding" "2/39" "23/14543" 0.00171092684196403 0.0117863849113078 0.00740401089504904 "Fcna/Cd209b" 2
"1915" "yellowgreen" "MF" "GO:1901681" "sulfur compound binding" "4/39" "204/14543" 0.00210562651288459 0.0137419835577731 0.00863248542678448 "Ccl7/Pla2g2d/Pf4/Ltf" 4
"2117" "yellowgreen" "MF" "GO:0008009" "chemokine activity" "2/39" "31/14543" 0.0031023343774606 0.0183185458478626 0.0115074057108814 "Ccl7/Pf4" 2
"2218" "yellowgreen" "MF" "GO:0005044" "scavenger receptor activity" "2/39" "32/14543" 0.00330356963058702 0.0186201197360359 0.011696849409734 "Cd163/Msr1" 2
"2316" "yellowgreen" "MF" "GO:0043394" "proteoglycan binding" "2/39" "38/14543" 0.00463507194310005 0.024989083519322 0.0156977264892176 "Fcna/Pla2g2d" 2
"2415" "yellowgreen" "MF" "GO:0004869" "cysteine-type endopeptidase inhibitor activity" "2/39" "41/14543" 0.0053791831650816 0.0277924463529216 0.0174587523778964 "Ngp/Ltf" 2
"2516" "yellowgreen" "MF" "GO:0003823" "antigen binding" "2/39" "45/14543" 0.00645071445790522 0.0307649458761634 0.0193260271208496 "H2-Ab1/Fcna" 2
"2613" "yellowgreen" "MF" "GO:0042379" "chemokine receptor binding" "2/39" "45/14543" 0.00645071445790522 0.0307649458761634 0.0193260271208496 "Ccl7/Pf4" 2
"1109" "lightgreen" "BP" "GO:0006091" "generation of precursor metabolites and energy" "39/250" "394/14705" 3.32062413027237e-19 4.30022797335995e-16 3.98791325412141e-16 "Ndufs1/Sdhc/Fh1/Atp5b/Atp5h/Galk1/Gaa/Dlst/Ndufs6/Sdha/Oxct1/Ndufb9/Cyc1/Ndufa6/Gbe1/Jmjd8/Ndufv2/Atp5a1/Pgam1/Ndufa8/Mtch2/Ndufs3/Ndufaf1/Ndufb5/Uqcrh/Suclg1/Gapdh/Etfb/Ndufc2/Coq7/Uqcrc2/Aldoa/Coq9/Fdx1/Acat1/Cox7a2/ND3/ND5/Prps2" 39
"2106" "lightgreen" "BP" "GO:0009060" "aerobic respiration" "27/250" "165/14705" 3.72153005050623e-19 4.30022797335995e-16 3.98791325412141e-16 "Ndufs1/Sdhc/Fh1/Atp5b/Atp5h/Dlst/Ndufs6/Sdha/Ndufb9/Cyc1/Ndufa6/Ndufv2/Atp5a1/Ndufa8/Mtch2/Ndufs3/Ndufaf1/Ndufb5/Uqcrh/Suclg1/Ndufc2/Coq7/Uqcrc2/Coq9/Cox7a2/ND3/ND5" 27
"3103" "lightgreen" "BP" "GO:0006119" "oxidative phosphorylation" "24/250" "126/14705" 9.6149012825162e-19 7.40667895463164e-16 6.86875053024666e-16 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Cyc1/Ndufa6/Ndufv2/Atp5a1/Ndufa8/Mtch2/Ndufs3/Ndufaf1/Ndufb5/Uqcrh/Ndufc2/Coq7/Uqcrc2/Coq9/Cox7a2/ND3/ND5" 24
"428" "lightgreen" "BP" "GO:0042775" "mitochondrial ATP synthesis coupled electron transport" "18/250" "66/14705" 2.52348472363824e-17 1.28670890073292e-14 1.19325847634527e-14 "Ndufs1/Sdhc/Ndufs6/Sdha/Ndufb9/Cyc1/Ndufv2/Ndufa8/Mtch2/Ndufs3/Ndufaf1/Uqcrh/Ndufc2/Coq7/Uqcrc2/Coq9/ND3/ND5" 18
"727" "lightgreen" "BP" "GO:0019693" "ribose phosphate metabolic process" "36/250" "383/14705" 4.75743497000009e-17 1.57063317366717e-14 1.4565620449504e-14 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Nudt14/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Nt5c3/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Acat1/ND3/ND5/Prps2" 36
"824" "lightgreen" "BP" "GO:0009259" "ribonucleotide metabolic process" "35/250" "373/14705" 1.42471390801979e-16 4.11564230179215e-14 3.81673357464248e-14 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Nt5c3/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Acat1/ND3/ND5/Prps2" 35
"1120" "lightgreen" "BP" "GO:0072521" "purine-containing compound metabolic process" "36/250" "407/14705" 3.31500465634746e-16 6.96452341892635e-14 6.45870763667314e-14 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Nt5c3/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Acat1/ND3/ND5/Prps2" 36
"1220" "lightgreen" "BP" "GO:0022904" "respiratory electron transport chain" "19/250" "88/14705" 3.78230159722145e-16 7.11927101675178e-14 6.60221630650054e-14 "Ndufs1/Sdhc/Ndufs6/Sdha/Ndufb9/Cyc1/Ndufv2/Ndufa8/Mtch2/Ndufs3/Ndufaf1/Uqcrh/Etfb/Ndufc2/Coq7/Uqcrc2/Coq9/ND3/ND5" 19
"1317" "lightgreen" "BP" "GO:0009152" "purine ribonucleotide biosynthetic process" "25/250" "179/14705" 4.00478248454232e-16 7.11927101675178e-14 6.60221630650054e-14 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 25
"1620" "lightgreen" "BP" "GO:0072522" "purine-containing compound biosynthetic process" "26/250" "204/14705" 9.78033993526996e-16 1.41264784940055e-13 1.31005079659274e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 26
"1720" "lightgreen" "BP" "GO:0009206" "purine ribonucleoside triphosphate biosynthetic process" "20/250" "107/14705" 1.21979795795214e-15 1.65820769460436e-13 1.53777624915824e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ndufc2/Aldoa/ND3/ND5" 20
"2717" "lightgreen" "BP" "GO:0046034" "ATP metabolic process" "25/250" "196/14705" 3.52002579236132e-15 3.01288133561e-13 2.79406335799128e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Jmjd8/Ndufv2/Atp5a1/Pgam1/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Gapdh/Ndufc2/Aldoa/ND3/ND5" 25
"2814" "lightgreen" "BP" "GO:0046390" "ribose phosphate biosynthetic process" "25/250" "198/14705" 4.47831681774197e-15 3.6962107735006e-13 3.42776430109874e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 25
"3814" "lightgreen" "BP" "GO:0007005" "mitochondrion organization" "32/250" "479/14705" 3.39359086280065e-11 2.06383907471903e-09 1.91394764450475e-09 "Ndufs1/Mterf4/Mtfp1/Vdac1/Timm22/Ndufs6/Ndufb9/Ndufa6/Pam16/Tmem242/Afg3l2/Ndufa8/Timm10/Mtch2/Ndufs3/Ndufaf1/Uqcc1/Ndufb5/Msto1/Cisd2/Fbxl4/Letm1/Cox18/Chchd3/Chchd6/Ndufc2/Coq7/Tomm20/Cox7a2/Rnf7/ND5/Aifm1" 32
"3911" "lightgreen" "BP" "GO:0090407" "organophosphate biosynthetic process" "30/250" "471/14705" 4.65505782734463e-10 2.75842016384447e-08 2.55808305977697e-08 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Ormdl3/Atp5h/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Pigp/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Cdipt/Slc27a1/Acat1/ND3/ND5/Prps2" 30
"407" "lightgreen" "BP" "GO:0033108" "mitochondrial respiratory chain complex assembly" "13/250" "87/14705" 2.43191423961278e-09 1.40503845193628e-07 1.30299405048727e-07 "Ndufs1/Ndufs6/Ndufb9/Ndufa6/Ndufa8/Ndufs3/Ndufaf1/Uqcc1/Ndufb5/Cox18/Ndufc2/ND5/Aifm1" 13
"4113" "lightgreen" "BP" "GO:0010257" "NADH dehydrogenase complex assembly" "10/250" "52/14705" 1.42439953390994e-08 7.83758886396638e-07 7.26836453894898e-07 "Ndufs1/Ndufs6/Ndufb9/Ndufa6/Ndufa8/Ndufs3/Ndufaf1/Ndufb5/Ndufc2/ND5" 10
"437" "lightgreen" "BP" "GO:0032787" "monocarboxylic acid metabolic process" "23/250" "467/14705" 4.98662905615603e-06 0.00026800231973899 0.000248537986740114 "Acadl/Insig2/Mpc2/Pdk2/Galk1/Ndufs6/Btd/Jmjd8/Cpt1a/Fads1/Pgam1/Mtch2/Abcd3/Cpt2/Gapdh/Etfb/Aldoa/Acadsb/Erlin2/Slc27a1/Tecr/Acat1/Hacd3" 23
"447" "lightgreen" "BP" "GO:0007007" "inner mitochondrial membrane organization" "6/250" "28/14705" 6.25922898248938e-06 0.00032875177678484 0.000304875363836085 "Timm22/Afg3l2/Timm10/Letm1/Chchd3/Chchd6" 6
"457" "lightgreen" "BP" "GO:0042180" "cellular ketone metabolic process" "12/250" "169/14705" 3.2195539265549e-05 0.00165341980539297 0.00153333609227269 "Acadl/Insig2/Fh1/Pdk2/Oxct1/Cbr1/Cpt1a/Coq3/Coq7/Aldoa/Erlin2/Coq9" 12
"465" "lightgreen" "BP" "GO:1990542" "mitochondrial transmembrane transport" "8/250" "77/14705" 4.77309354141379e-05 0.00239796069004506 0.00222380284904313 "Mpc2/Psen2/Vdac1/Pam16/Afg3l2/Letm1/Tomm20/Aifm1" 8
"485" "lightgreen" "BP" "GO:0006694" "steroid biosynthetic process" "9/250" "109/14705" 9.98600489902718e-05 0.00470972598401057 0.00436767045637365 "Insig2/Hsd17b12/Abcd3/Hint2/Erlin2/Msmo1/Tecr/Fdx1/Nsdhl" 9
"495" "lightgreen" "BP" "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" "9/250" "109/14705" 9.98600489902718e-05 0.00470972598401057 0.00436767045637365 "Tmed4/0610009B22Rik/Sar1b/Tfg/Yipf4/Yipf5/Ergic3/Tmed3/Copb2" 9
"507" "lightgreen" "BP" "GO:0072655" "establishment of protein localization to mitochondrion" "8/250" "86/14705" 0.000105550138148299 0.00487852738521436 0.00452421223726181 "Mterf4/Timm22/Pam16/Timm10/Mtch2/Cox18/Tomm20/Aifm1" 8
"525" "lightgreen" "BP" "GO:0008202" "steroid metabolic process" "13/250" "225/14705" 0.00012758152174004 0.0056700172450237 0.0052582181834559 "Acadl/Insig2/Ebpl/Cbr1/Hsd17b12/Abcd3/Hint2/Smpd1/Erlin2/Msmo1/Tecr/Fdx1/Nsdhl" 13
"536" "lightgreen" "BP" "GO:0070585" "protein localization to mitochondrion" "8/250" "89/14705" 0.000134480800088488 0.0058638703585754 0.00543799223396548 "Mterf4/Timm22/Pam16/Timm10/Mtch2/Cox18/Tomm20/Aifm1" 8
"548" "lightgreen" "BP" "GO:0006099" "tricarboxylic acid cycle" "5/250" "30/14705" 0.000137347982499573 0.00587798495475024 0.00545108172259514 "Sdhc/Fh1/Dlst/Sdha/Suclg1" 5
"556" "lightgreen" "BP" "GO:0006851" "mitochondrial calcium ion transmembrane transport" "4/250" "17/14705" 0.000163052962981581 0.00685118904455334 0.00635360445225835 "Psen2/Vdac1/Afg3l2/Letm1" 4
"566" "lightgreen" "BP" "GO:0006085" "acetyl-CoA biosynthetic process" "4/250" "18/14705" 0.000206852072724261 0.00853634178688869 0.00791636879824427 "Mpc2/Pdk2/Ppcs/Acat1" 4
"575" "lightgreen" "BP" "GO:0046939" "nucleotide phosphorylation" "8/250" "96/14705" 0.000228023314139896 0.00924494524521577 0.00857350817338555 "Galk1/Nme3/Jmjd8/Pgam1/Nt5c2/Mtch2/Gapdh/Aldoa" 8
"594" "lightgreen" "BP" "GO:0044282" "small molecule catabolic process" "14/250" "280/14705" 0.000318880629913245 0.0124903921310086 0.0115832464318174 "Acadl/Galk1/Aldh6a1/Pnp2/Oxct1/Cbr1/Cpt1a/Abcd3/Cpt2/Gapdh/Etfb/Aldoa/Acadsb/Acat1" 14
"604" "lightgreen" "BP" "GO:0006631" "fatty acid metabolic process" "15/250" "321/14705" 0.000403308344067107 0.0155340930523181 0.0144058910266777 "Acadl/Insig2/Pdk2/Ndufs6/Cpt1a/Fads1/Abcd3/Cpt2/Etfb/Acadsb/Erlin2/Slc27a1/Tecr/Acat1/Hacd3" 15
"6111" "lightgreen" "BP" "GO:0090151" "establishment of protein localization to mitochondrial membrane" "4/250" "22/14705" 0.000468739025924862 0.0177582932608583 0.0164685531800349 "Timm22/Timm10/Mtch2/Cox18" 4
"627" "lightgreen" "BP" "GO:0006839" "mitochondrial transport" "9/250" "138/14705" 0.00058649162249535 0.0218610022513993 0.0202732927572247 "Mterf4/Timm22/Pam16/Timm10/Mtch2/Cox18/Tomm20/Slc25a20/Aifm1" 9
