"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","description","entrez","result"
4230.08269174353,-0.53317663771356,0.0703515774201746,-7.57874460339623,3.48914580555807e-14,1.30119608212154e-12,"Ebi3","Epstein-Barr virus induced gene 3","50498","HPP_vs_STR"
24779.4078192317,-0.532607226570697,0.102714461501887,-5.18531878357667,2.15645682191385e-07,3.06023783803134e-06,"Specc1","sperm antigen with calponin homology and coiled-coil domains 1","432572","HPP_vs_STR"
3311.8604700508,-0.531322493838537,0.134925820825723,-3.93788594790037,8.22026476391432e-05,0.000668500845690598,"Hebp1","heme binding protein 1","15199","HPP_vs_STR"
6535.15418049133,-0.530942467143851,0.197440666603404,-2.6891241620975,0.00716397674682819,0.0299281979396183,"Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha","12606","HPP_vs_STR"
3930.58742970538,-0.530466787095607,0.0819300090510136,-6.4746335712634,9.50423033732583e-11,2.28434808240660e-09,"Cryba4","crystallin, beta A4","12959","HPP_vs_STR"
41245.8602840481,-0.52982699855119,0.0681093722656139,-7.77906154361492,7.3064513482733e-15,2.95784793176433e-13,"Fyb","FYN binding protein","23880","HPP_vs_STR"
3636.22907364202,-0.529012919662558,0.0912905199651301,-5.79482864008906,6.83909755432585e-09,1.25522384198832e-07,"LOC108167736",NA,NA,"HPP_vs_STR"
4262.74801277739,-0.528904954383701,0.149890324802922,-3.52861303809376,0.00041774349270702,0.00270295813949786,"Klf11","Kruppel-like factor 11","194655","HPP_vs_STR"
2082.8785731249,-0.528135369830308,0.168027177132629,-3.14315445181487,0.00167137623521339,0.00884503339385958,"Adrbk2",NA,NA,"HPP_vs_STR"
525.888369071065,-0.527744631050856,0.191020226555461,-2.76276832337245,0.00573134316250479,0.0249078804932539,"1110002L01Rik","RIKEN cDNA 1110002L01 gene","100043040","HPP_vs_STR"
18141.7039489661,-0.525263659800459,0.144749214523819,-3.62878418047668,0.000284759171044283,0.00194240152465587,"Jmjd1c","jumonji domain containing 1C","108829","HPP_vs_STR"
6214.84943008357,-0.525208930386232,0.146259934606998,-3.59092824564346,0.000329502349084788,0.00220968899890632,"Atf4","activating transcription factor 4","11911","HPP_vs_STR"
13164.8247171515,-0.524978295539687,0.11975622075066,-4.38372463867846,1.16667225527407e-05,0.000115660570663754,"Runx1","runt related transcription factor 1","12394","HPP_vs_STR"
27864.6092438335,-0.524730676638741,0.12663790134895,-4.14355158328823,3.41968106485852e-05,0.000303857847680791,"Ptpre","protein tyrosine phosphatase, receptor type, E","19267","HPP_vs_STR"
2340.39689311685,-0.52431685512587,0.142284720961778,-3.68498354272852,0.000228717418523381,0.00161156190286751,"Cd80","CD80 antigen","12519","HPP_vs_STR"
49082.4017884254,-0.524048317719537,0.0959752274851489,-5.46024564308147,4.7547624862839e-08,7.5668866244888e-07,"Pmp22","peripheral myelin protein 22","18858","HPP_vs_STR"
1227.68652470575,-0.523076082515358,0.151457558552446,-3.45361491043861,0.000553126597037953,0.00344655089947442,"Casp4","caspase 4, apoptosis-related cysteine peptidase","12363","HPP_vs_STR"
1096.83137421473,-0.522239895739037,0.1698662825564,-3.07441764121516,0.00210913946490753,0.0107523378158418,"Zfp951","zinc finger protein 951","626391","HPP_vs_STR"
741.618243065762,-0.522018757576269,0.143211098966996,-3.64509986545507,0.000267287988396502,0.00184347097340641,"LOC108167810",NA,NA,"HPP_vs_STR"
37569.6511312681,-0.521325858063673,0.0800033150103742,-6.51630320563682,7.20612425897692e-11,1.75534475362358e-09,"Havcr2","hepatitis A virus cellular receptor 2","171285","HPP_vs_STR"
3078.80917308513,-0.520383609368954,0.172476185789643,-3.01713310151484,0.00255177739415419,0.012645644294092,"Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1","67484","HPP_vs_STR"
447.114330779374,-0.520129178388725,0.195828364902391,-2.65604616904185,0.00790627892164835,0.0324093846412877,"M1ap","meiosis 1 associated protein","110958","HPP_vs_STR"
378.869934897106,-0.519595794511227,0.201425043837028,-2.5795987659391,0.00989151685287228,0.0391504740112589,"Gm6583",NA,NA,"HPP_vs_STR"
7841.44252334065,-0.518982080689221,0.135464072011753,-3.83114188863445,0.000127549919531673,0.000976997977083265,"Lpar5","lysophosphatidic acid receptor 5","381810","HPP_vs_STR"
14443.718582439,-0.518787082766341,0.116902805655332,-4.43776417390611,9.08981279548913e-06,9.20418792337939e-05,"Tln2","talin 2","70549","HPP_vs_STR"
633.64753759807,-0.51838901765633,0.162588867973244,-3.18834262221223,0.00143090877747765,0.00773404761447381,"Zfp109","zinc finger protein 109","56869","HPP_vs_STR"
815.08015447698,-0.518328087999748,0.12671883074198,-4.09037934586968,4.30668207360789e-05,0.00037447033935741,"Dfna5",NA,NA,"HPP_vs_STR"
2963031.36078587,-0.518132156421025,0.115523816495724,-4.48506785992654,7.28907328191091e-06,7.55002134572919e-05,"Cst3","cystatin C","13010","HPP_vs_STR"
807282.917185521,-0.518021083947057,0.0721548420642954,-7.17929759288312,7.00704756885658e-13,2.25370686935538e-11,"C1qb","complement component 1, q subcomponent, beta polypeptide","12260","HPP_vs_STR"
721.821735985614,-0.517280417426954,0.204364093701983,-2.53117075537392,0.0113682490155384,0.0437326660889987,"Mcph1","microcephaly, primary autosomal recessive 1","244329","HPP_vs_STR"
318.576892950535,-0.517082018324187,0.195008509378564,-2.65158694854896,0.00801144825422904,0.0327794264045796,"Unc13a","unc-13 homolog A","382018","HPP_vs_STR"
10921.2962602893,-0.516134314671464,0.0849004675192441,-6.079287072883,1.2071806674366e-09,2.52049686204174e-08,"Arhgap9","Rho GTPase activating protein 9","216445","HPP_vs_STR"
1415.15103956681,-0.516098720601866,0.142102410173301,-3.6318787272676,0.000281365348038654,0.00192387307291515,"9430015G10Rik","RIKEN cDNA 9430015G10 gene","230996","HPP_vs_STR"
25952.4125746554,-0.514898896476472,0.0825539356847589,-6.23712112821209,4.45696879812236e-10,9.84346320003091e-09,"Sla","src-like adaptor","20491","HPP_vs_STR"
7311.99035874257,-0.514451699437274,0.201085559356218,-2.55837217294124,0.0105163475068818,0.0411063407124074,"Arid5a","AT rich interactive domain 5A (MRF1-like)","214855","HPP_vs_STR"
7686.78469241436,-0.51425026156724,0.150670805108176,-3.41307170422317,0.000642350386504279,0.00392378568916581,"Trim14","tripartite motif-containing 14","74735","HPP_vs_STR"
29583.3349076115,-0.513841925544059,0.11753630408332,-4.37177202015644,1.23242177707242e-05,0.000121391712898259,"C5ar1","complement component 5a receptor 1","12273","HPP_vs_STR"
23560.8683897054,-0.513815964833332,0.116322201041254,-4.41717883803718,9.99974912995981e-06,0.000100487873334788,"Dip2b","disco interacting protein 2 homolog B","239667","HPP_vs_STR"
31925.6789615518,-0.513703387641678,0.129766986219379,-3.95866007686447,7.53714175106955e-05,0.000619317298988917,"Gpr183","G protein-coupled receptor 183","321019","HPP_vs_STR"
439117.420695415,-0.513148282359472,0.179849081033879,-2.85321603763328,0.00432791880564564,0.0197081425200042,"Btg2","BTG anti-proliferation factor 2","12227","HPP_vs_STR"
4244.10591855021,-0.513052439243753,0.111037862585258,-4.62051796836253,3.82783188899738e-06,4.2293393250473e-05,"Trex1","three prime repair exonuclease 1","22040","HPP_vs_STR"
13567.3378557214,-0.512815375711791,0.0733690654120046,-6.98953125315243,2.75806172670362e-12,8.06205778554233e-11,"Atp8a2","ATPase, aminophospholipid transporter-like, class I, type 8A, member 2","50769","HPP_vs_STR"
1054.13433163316,-0.51162588262074,0.132635672251908,-3.85737768681894,0.000114609998255666,0.000893023494836482,"Ltb","lymphotoxin B","16994","HPP_vs_STR"
29226.2718759892,-0.510994965370232,0.111358431165893,-4.58874069992051,4.45927925470954e-06,4.86215544409553e-05,"Zeb2","zinc finger E-box binding homeobox 2","24136","HPP_vs_STR"
11192.5541990277,-0.510926361080907,0.164925065010961,-3.09793033003777,0.00194877236414743,0.0100481837307804,"Foxo3","forkhead box O3","56484","HPP_vs_STR"
4026.22020219328,-0.510835560340601,0.134485716485604,-3.79843728902824,0.000145611259399559,0.00109301926098378,"Kcnk6","potassium inwardly-rectifying channel, subfamily K, member 6","52150","HPP_vs_STR"
23589.4358521735,-0.51067332031763,0.0695981001338435,-7.33746063952261,2.17684385887096e-13,7.40909681211953e-12,"Mob3a","MOB kinase activator 3A","208228","HPP_vs_STR"
2446.11317968349,-0.510434978856824,0.116070303254017,-4.39763629926728,1.09436160760013e-05,0.000109090399570049,"Bach2","BTB and CNC homology, basic leucine zipper transcription factor 2","12014","HPP_vs_STR"
14463.176371801,-0.510013499436552,0.106643189777162,-4.78242914997442,1.73189438744311e-06,2.04909909161944e-05,"Fam212a",NA,NA,"HPP_vs_STR"
143901.007666052,-0.508567308172817,0.112318676825818,-4.5278961838332,5.95738356687513e-06,6.27862742093197e-05,"Trem2","triggering receptor expressed on myeloid cells 2","83433","HPP_vs_STR"
9821.60217571611,-0.508556790192154,0.147223350862572,-3.45432152720714,0.000551679225596452,0.00344076811019162,"Pik3r5","phosphoinositide-3-kinase regulatory subunit 5","320207","HPP_vs_STR"
558.191936162306,-0.507714572173474,0.173271971507671,-2.93015983921553,0.00338787689016959,0.0160301214022178,"Nrp","neural regeneration protein","654309","HPP_vs_STR"
4181.85818330619,-0.507527953228721,0.12420443182285,-4.08623062623561,4.38437982498682e-05,0.000380726595811546,"Arid3b","AT rich interactive domain 3B (BRIGHT-like)","56380","HPP_vs_STR"
963.40308560277,-0.507185525298387,0.137687505518895,-3.6835987650948,0.000229964123249276,0.00161919832724968,"Ccdc51","coiled-coil domain containing 51","66658","HPP_vs_STR"
112652.212382784,-0.506688951552932,0.0706950661068027,-7.16724630807263,7.65212877076271e-13,2.44143440732665e-11,"Abca9","ATP-binding cassette, sub-family A (ABC1), member 9","217262","HPP_vs_STR"
6882.43252232309,-0.506500389577044,0.121949990850345,-4.15334503959589,3.27650120049276e-05,0.000292180414366059,"Zbtb2","zinc finger and BTB domain containing 2","381990","HPP_vs_STR"
1795.86084196601,-0.50477606179661,0.125380324929726,-4.02595911343769,5.67435488340099e-05,0.000479953838371751,"Pola2","polymerase (DNA directed), alpha 2","18969","HPP_vs_STR"
856.915875537146,-0.504714906014483,0.174381569757062,-2.89431335385742,0.00379988743244249,0.0176721439293064,"Tnni2","troponin I, skeletal, fast 2","21953","HPP_vs_STR"
1154.46638047498,-0.504571438330275,0.180145660889059,-2.80090808649013,0.00509590309435097,0.0226046118737813,"Irak3","interleukin-1 receptor-associated kinase 3","73914","HPP_vs_STR"
6371.58642414518,-0.504178806266238,0.122223132932457,-4.125068587015,3.70624291972258e-05,0.000326981759943745,"Ripk2","receptor (TNFRSF)-interacting serine-threonine kinase 2","192656","HPP_vs_STR"
638.512618570921,-0.504137238968014,0.169449424503419,-2.97514872325719,0.00292846532892659,0.014183505200554,"Slc26a11","solute carrier family 26, member 11","268512","HPP_vs_STR"
189.426539039423,-0.504077187531105,0.193975397834195,-2.59866556872319,0.00935869007434179,0.0374120931154268,"Tmem191c",NA,NA,"HPP_vs_STR"
3915.21716068557,-0.503210894359461,0.150050127772747,-3.35361856620062,0.000797622327999172,0.00469758192996727,"Rbm15","RNA binding motif protein 15","229700","HPP_vs_STR"
8966.43600037397,-0.502798065794981,0.181997419082856,-2.76266591212526,0.00573314157127314,0.0249087770518462,"Pim3","proviral integration site 3","223775","HPP_vs_STR"
22222.123449564,-0.502256678609364,0.129522654150911,-3.87775159412783,0.000105426279388126,0.00083025283494365,"Samsn1","SAM domain, SH3 domain and nuclear localization signals, 1","67742","HPP_vs_STR"
2075.65485148785,-0.501884740892225,0.115842080113116,-4.33249075294703,1.47431857230255e-05,0.000142742475702181,"9130019O22Rik","RIKEN cDNA 9130019O22 gene","78921","HPP_vs_STR"
10232.9452310972,-0.501448002068709,0.104892477535546,-4.78059069487399,1.74780886629925e-06,2.06177187368091e-05,"Liph","lipase, member H","239759","HPP_vs_STR"
11471.5859497098,-0.500986743297802,0.166265081705256,-3.01318074823382,0.00258524890721745,0.0127701273679824,"Mcl1","myeloid cell leukemia sequence 1","17210","HPP_vs_STR"
8451.46161066213,-0.49986673584217,0.104578057996621,-4.77984335737351,1.75431824437116e-06,2.0657928757918e-05,"Sde2","SDE2 telomere maintenance homolog (S. pombe)","208768","HPP_vs_STR"
6887.11975087803,-0.499598490555607,0.0936989564272126,-5.33195362686569,9.7161753885135e-08,1.46642686558453e-06,"Birc3","baculoviral IAP repeat-containing 3","11796","HPP_vs_STR"
34944.0769445605,-0.499096754057032,0.124069423694894,-4.02272162788787,5.75294767636007e-05,0.000485156304467582,"Crybb1","crystallin, beta B1","12960","HPP_vs_STR"
5423.54999614567,-0.498897913765543,0.0938015190039152,-5.31865495424141,1.04537168616724e-07,1.56625456327238e-06,"Map3k3","mitogen-activated protein kinase kinase kinase 3","26406","HPP_vs_STR"
206.575480780208,-0.498077435997689,0.194057340943664,-2.56665083410725,0.0102685954489157,0.0403696344418704,"Gm14005",NA,NA,"HPP_vs_STR"
5558.46591684518,-0.497726435342951,0.0673787173286565,-7.38699778025108,1.50181104446752e-13,5.2279331227462e-12,"Garnl3","GTPase activating RANGAP domain-like 3","99326","HPP_vs_STR"
9281.17549849808,-0.497542957778734,0.125398646442519,-3.96769001814387,7.2572643332759e-05,0.000599803090031289,"Tubb2a","tubulin, beta 2A class IIA","22151","HPP_vs_STR"
16678.4810059988,-0.49720291601902,0.103386432199486,-4.80916988275269,1.51558363581442e-06,1.81477445355923e-05,"Ggta1","glycoprotein galactosyltransferase alpha 1, 3","14594","HPP_vs_STR"
370.030295682097,-0.496304664356766,0.175561109208129,-2.82696245538294,0.00469918370523479,0.0211516473072808,"Gpr150","G protein-coupled receptor 150","238725","HPP_vs_STR"
450531.685693685,-0.495944144403458,0.14944754471083,-3.31851650934161,0.000904969727268514,0.00522757432982164,"Zfp36","zinc finger protein 36","22695","HPP_vs_STR"
483.439233907676,-0.495572644455294,0.152039506718099,-3.25949916013705,0.00111609110989489,0.0062615136865314,"Gm42042","predicted gene, 42042","105246818","HPP_vs_STR"
40253.8359801134,-0.495477809612253,0.106157168914809,-4.66739848733036,3.05037372220855e-06,3.43915362883377e-05,"Stat6","signal transducer and activator of transcription 6","20852","HPP_vs_STR"
392.911120336784,-0.495400940282607,0.142373662076813,-3.4795827617002,0.000502195229695062,0.00317094491126072,"Angptl6","angiopoietin-like 6","70726","HPP_vs_STR"
1655.57656658731,-0.494412354149287,0.149429537131087,-3.30866549975033,0.000937417621638743,0.0053930803214532,"Rufy2","RUN and FYVE domain-containing 2","70432","HPP_vs_STR"
31167.3993180804,-0.494067997218837,0.129028688705475,-3.82913290195958,0.000128595550441652,0.000983562209288239,"Lrrc3","leucine rich repeat containing 3","237387","HPP_vs_STR"
18619.7462433852,-0.493824527367045,0.0990476403077703,-4.98572733113668,6.17291499094079e-07,8.09360364610357e-06,"Cd300c2","CD300C molecule 2","140497","HPP_vs_STR"
839.270127791512,-0.493736941857155,0.159531635500328,-3.09491556523371,0.0019686893207952,0.0101351042811308,"Gsg1","germ cell associated 1","14840","HPP_vs_STR"
4754.87519986036,-0.493693155318652,0.192367671660695,-2.56640396516025,0.0102759075805163,0.0403903925208469,"Arhgef10l","Rho guanine nucleotide exchange factor (GEF) 10-like","72754","HPP_vs_STR"
7710.48872937672,-0.493557770454587,0.116544846634109,-4.2349171560035,2.28635979697557e-05,0.000211573434285304,"Npl","N-acetylneuraminate pyruvate lyase","74091","HPP_vs_STR"
44460.8624068958,-0.493223093056082,0.060938963362717,-8.09372306057049,5.78681754592585e-16,2.614194826372e-14,"Coro1b","coronin, actin binding protein 1B","23789","HPP_vs_STR"
205521.885179288,-0.492200642985629,0.0810095633209472,-6.07583380045647,1.23345110396754e-09,2.56994838506947e-08,"Cyth4","cytohesin 4","72318","HPP_vs_STR"
2700.5652017498,-0.492157329380973,0.13498770016444,-3.64594202865471,0.000266414035376739,0.00183871936846647,"Tmigd3","transmembrane and immunoglobulin domain containing 3","69296","HPP_vs_STR"
1404.30779634148,-0.492068686357097,0.12585573326807,-3.9097836354344,9.23788279046585e-05,0.000739812232981828,"Kin","Kin17 DNA and RNA binding protein","16588","HPP_vs_STR"
1351.83303173463,-0.491838380323371,0.124125482195866,-3.96242875856279,7.4191149154513e-05,0.000610893733116924,"Letm2","leucine zipper-EF-hand containing transmembrane protein 2","270035","HPP_vs_STR"
3200.49691452278,-0.491614365776411,0.0768122876129466,-6.40020472054722,1.55168758681278e-10,3.65870630641491e-09,"A130010J15Rik","RIKEN cDNA A130010J15 gene","319266","HPP_vs_STR"
1130447.87177096,-0.491607005042278,0.120025166771959,-4.0958660442964,4.2059308980218e-05,0.000367155417039874,"Ctss","cathepsin S","13040","HPP_vs_STR"
1378.29929019335,-0.491073694301742,0.163501037070555,-3.00348978269679,0.00266902510706089,0.0130993116180369,"Crybg3","beta-gamma crystallin domain containing 3","224273","HPP_vs_STR"
85430.2188588475,-0.490156742373341,0.163968115878547,-2.98934179823353,0.00279579186494357,0.0136172396225149,"Ssh2","slingshot protein phosphatase 2","237860","HPP_vs_STR"
15642.8774118357,-0.490004320795325,0.179416932647222,-2.73109295519388,0.00631246644252351,0.0269197372834241,"Nrip1","nuclear receptor interacting protein 1","268903","HPP_vs_STR"
12616.5962535522,-0.48960244061797,0.103492628321225,-4.73079530938495,2.23641935155483e-06,2.585998106507e-05,"Bcl2a1b","B cell leukemia/lymphoma 2 related protein A1b","12045","HPP_vs_STR"
10853.0596953292,-0.489255871402693,0.146310315411439,-3.34396019875193,0.000825915856289178,0.00483460077515567,"Alkbh5","alkB homolog 5, RNA demethylase","268420","HPP_vs_STR"
1448.52789403086,-0.489083232223882,0.129379329705849,-3.7802269754824,0.000156685454210815,0.00116427542928911,"Mbtd1","mbt domain containing 1","103537","HPP_vs_STR"
27759.3335639981,-0.488776513850327,0.084558267284759,-5.78035157939459,7.45446771981461e-09,1.35441000792281e-07,"Tifab","TRAF-interacting protein with forkhead-associated domain, family member B","212937","HPP_vs_STR"
1499.23072578812,-0.488473122743959,0.116520693047133,-4.19215771868409,2.76313784389403e-05,0.000251018697089039,"Cd101","CD101 antigen","630146","HPP_vs_STR"
1151.29426408406,-0.488470647109157,0.196918414293408,-2.48057373842822,0.013117112982514,0.049324414444463,"Socs4","suppressor of cytokine signaling 4","67296","HPP_vs_STR"
2112.05796612626,-0.488311909229145,0.188908201449377,-2.58491640639541,0.00974026094361803,0.0386827506046545,"Dcbld2","discoidin, CUB and LCCL domain containing 2","73379","HPP_vs_STR"
39197.8256873267,-0.488066482323709,0.0876567642271392,-5.56792720592576,2.57787468685479e-08,4.28473887277429e-07,"Lcp2","lymphocyte cytosolic protein 2","16822","HPP_vs_STR"
361.229019953321,-0.487983106145909,0.189401814229022,-2.5764436741659,0.00998224676969849,0.039454587202485,"Lrrc75a","leucine rich repeat containing 75A","192976","HPP_vs_STR"
756.155277623135,-0.487880231436194,0.178787118595045,-2.72883323625371,0.00635588367786793,0.0270526552173407,"Gm36529","predicted gene, 36529","102640479","HPP_vs_STR"
838969.831632452,-0.48768059498185,0.0682439469231473,-7.14613701243057,8.92539764197624e-13,2.82950763843001e-11,"C1qc","complement component 1, q subcomponent, C chain","12262","HPP_vs_STR"
2936.12709605591,-0.48735023841811,0.138761559974478,-3.51214153622765,0.000444511202996422,0.00285201716654612,"Dclre1c","DNA cross-link repair 1C","227525","HPP_vs_STR"
495949.651785436,-0.48620449859021,0.174395167748938,-2.78794707941769,0.00530432079030249,0.0233674610702222,"Dusp1","dual specificity phosphatase 1","19252","HPP_vs_STR"
709.758243984774,-0.48617182599217,0.165655410482692,-2.9348381955986,0.00333721659549347,0.0158239156175152,"Gm34589","predicted gene, 34589","102637893","HPP_vs_STR"
26508.535384518,-0.486025447285683,0.184067930437204,-2.64046782147905,0.00827916544524268,0.0337223302366985,"B4galt1","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","14595","HPP_vs_STR"
434.721334387231,-0.485849528748031,0.192345467326866,-2.52592138250075,0.0115395301254496,0.0442952790872232,"Gm24175","predicted gene, 24175","115486330","HPP_vs_STR"
2115.7051759083,-0.485456891175355,0.0937513872354178,-5.17813021749033,2.24120779918288e-07,3.17071084870876e-06,"Slc13a3","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3","114644","HPP_vs_STR"
1033.71661851435,-0.484312162604035,0.132479674396117,-3.65574692730549,0.000256434238550161,0.00178221795792362,"4921531C22Rik","RIKEN cDNA 4921531C22 gene","66730","HPP_vs_STR"
55697.7139663268,-0.483822896982036,0.101156341596428,-4.78292205260138,1.72765133537583e-06,2.04529634266024e-05,"Fgd2","FYVE, RhoGEF and PH domain containing 2","26382","HPP_vs_STR"
2744.144548669,-0.483679068011323,0.108977456446379,-4.43834058697552,9.06550895804276e-06,9.1936286509702e-05,"Uba6","ubiquitin-like modifier activating enzyme 6","231380","HPP_vs_STR"
13963.9046010239,-0.483484740254801,0.114861450662649,-4.20928638342561,2.56178514752934e-05,0.000234873631814764,"Slc15a4","solute carrier family 15, member 4","100561","HPP_vs_STR"
2189.46047002122,-0.482860899380915,0.11412388724942,-4.23102394265291,2.32629905824671e-05,0.000214969067321106,"Fam167b","family with sequence similarity 167, member B","230766","HPP_vs_STR"
3114.82467594799,-0.482771773624714,0.126474190886406,-3.81715645098153,0.000134998571999035,0.00102145664850583,"Fam13b","family with sequence similarity 13, member B","225358","HPP_vs_STR"
96545.0533394386,-0.482493160609016,0.136772308820129,-3.5277108705063,0.00041916973888998,0.00271042189327135,"Ubc","ubiquitin C","22190","HPP_vs_STR"
157761.573310215,-0.482316892377076,0.0835433876473027,-5.77325035481307,7.77567769539962e-09,1.40847462467322e-07,"Entpd1","ectonucleoside triphosphate diphosphohydrolase 1","12495","HPP_vs_STR"
133842.072030791,-0.481882450482109,0.133117154264193,-3.61998762027119,0.000294617111189468,0.00200277165496343,"Serpine2","serine (or cysteine) peptidase inhibitor, clade E, member 2","20720","HPP_vs_STR"
649.491868292565,-0.481854284732472,0.183096581908805,-2.63169459368974,0.00849601975097566,0.0344432764817751,"3110001I22Rik",NA,NA,"HPP_vs_STR"
1272.94007437725,-0.481739665471502,0.14857451829359,-3.24241108774495,0.00118522924298684,0.00658803178491312,"Ctu1","cytosolic thiouridylase subunit 1","233189","HPP_vs_STR"
22954.2950337712,-0.481275746119981,0.118088030464545,-4.0755675594444,4.59022527342144e-05,0.000396466672947396,"Slc1a3","solute carrier family 1 (glial high affinity glutamate transporter), member 3","20512","HPP_vs_STR"
4411.33397936406,-0.481076897494502,0.167341859340913,-2.87481506055482,0.0040426421387739,0.0186223865104076,"Mafk","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)","17135","HPP_vs_STR"
19935.1713622112,-0.480249866362856,0.0816125991075643,-5.88450645628738,3.99243554868966e-09,7.64524483634916e-08,"Hps4","HPS4, biogenesis of lysosomal organelles complex 3 subunit 2","192232","HPP_vs_STR"
12361.0527851164,-0.479594207978833,0.0652015115386855,-7.35556886122615,1.9011571630623e-13,6.52664955616395e-12,"Myd88","myeloid differentiation primary response gene 88","17874","HPP_vs_STR"
57826.042015777,-0.479240526906035,0.113864599178297,-4.20886324954789,2.56658656978569e-05,0.000235205353838774,"Nrros","negative regulator of reactive oxygen species","224109","HPP_vs_STR"
5077.33809789166,-0.479121777830924,0.125202662945795,-3.82676986701437,0.000129835794260683,0.000991831699661642,"5430427O19Rik",NA,NA,"HPP_vs_STR"
1586.81131166071,-0.478985360130452,0.143331389852757,-3.34180363856452,0.00083235921912609,0.00486755051443639,"C130050O18Rik","RIKEN cDNA C130050O18 gene","319772","HPP_vs_STR"
6814.74303619329,-0.478936076504294,0.100733780072432,-4.75447338678165,1.98964347230653e-06,2.3141101988904e-05,"Rab27a","RAB27A, member RAS oncogene family","11891","HPP_vs_STR"
941.401889605359,-0.478928045206272,0.137056126358301,-3.49439355927969,0.00047514003080856,0.00302504107126844,"Rgs14","regulator of G-protein signaling 14","51791","HPP_vs_STR"
26058.8883362932,-0.477970660338169,0.094134550824119,-5.07752632963861,3.82380530710856e-07,5.22735750270955e-06,"Mknk1","MAP kinase-interacting serine/threonine kinase 1","17346","HPP_vs_STR"
13200.4561189666,-0.477622399713489,0.10195733280435,-4.68453211334996,2.80600173052352e-06,3.18895919940629e-05,"Rhoh","ras homolog family member H","74734","HPP_vs_STR"
728.073378442402,-0.477469181188621,0.166816544699463,-2.86224116468083,0.004206566922403,0.0192437124779297,"Gm41071","predicted gene, 41071","105245643","HPP_vs_STR"
4251.82925016629,-0.476323609181283,0.135651395371238,-3.51138009216731,0.000445786518526883,0.00285927674371051,"Nrbf2","nuclear receptor binding factor 2","641340","HPP_vs_STR"
1219.54650064144,-0.476297004531874,0.149236446252917,-3.19155954521106,0.00141506939759365,0.00765786398474518,"Rbm12b2","RNA binding motif protein 12 B2","77604","HPP_vs_STR"
11323.0728417598,-0.475942245073969,0.133922000339174,-3.55387646442396,0.000379597475585172,0.0024860820501504,"Wdfy2","WD repeat and FYVE domain containing 2","268752","HPP_vs_STR"
32043.9476797936,-0.475898609137079,0.138066719171448,-3.44687417788293,0.000567112633969233,0.00352045528588583,"Hk2","hexokinase 2","15277","HPP_vs_STR"
689.510968244909,-0.475306510472569,0.176890704177056,-2.68700671798343,0.00720955027107169,0.0300743401339123,"LOC102640772",NA,NA,"HPP_vs_STR"
5990.64957250754,-0.474927501048857,0.12320181597228,-3.85487419402741,0.000115789156448,0.000899390802155877,"Tlr6","toll-like receptor 6","21899","HPP_vs_STR"
5128.46701843618,-0.474273610338699,0.154039110375716,-3.07891683600288,0.0020775466770247,0.0106157828532699,"Hivep3","human immunodeficiency virus type I enhancer binding protein 3","16656","HPP_vs_STR"
4575.10683731487,-0.473995172811274,0.114648322688783,-4.13434023014842,3.55975792751844e-05,0.000315317773285579,"Tlr1","toll-like receptor 1","21897","HPP_vs_STR"
63600.4143705804,-0.473323588220543,0.176941067246157,-2.67503522832303,0.00747213980588643,0.0309876325728363,"Il6ra","interleukin 6 receptor, alpha","16194","HPP_vs_STR"
52540.8597949884,-0.473133168998118,0.0561806837600623,-8.4216342225165,3.71268653691087e-17,1.91680702062798e-15,"Spi1","spleen focus forming virus (SFFV) proviral integration oncogene","20375","HPP_vs_STR"
846.709437407722,-0.472914052606361,0.133445118933559,-3.54388423035406,0.000394278334042337,0.00257290559611278,"Ripk3","receptor-interacting serine-threonine kinase 3","56532","HPP_vs_STR"
61963.5302909137,-0.472728833833213,0.101940868517441,-4.63728473877316,3.53015948546629e-06,3.93323879442901e-05,"Gna15","guanine nucleotide binding protein, alpha 15","14676","HPP_vs_STR"
1595.48863463963,-0.472637397536943,0.123563827858368,-3.8250465830396,0.000130747361881565,0.00099497140586519,"Zfyve1","zinc finger, FYVE domain containing 1","217695","HPP_vs_STR"
53420.0557351406,-0.471836085140127,0.179403925508838,-2.630020964156,0.00853796029230093,0.0345780433435341,"Txnip","thioredoxin interacting protein","56338","HPP_vs_STR"
19282.5216049054,-0.471700555736688,0.0802767585805873,-5.87592927364105,4.20477832395718e-09,8.0055918338407e-08,"Ncf2","neutrophil cytosolic factor 2","17970","HPP_vs_STR"
2119.66916239153,-0.471306818929677,0.0953508581598827,-4.94286918885824,7.69811389014511e-07,9.8609418439861e-06,"F9","coagulation factor IX","14071","HPP_vs_STR"
9444.76576413797,-0.470812914922409,0.125491030305751,-3.75176547499295,0.000175593685518646,0.00128224676232701,"Pde4b","phosphodiesterase 4B, cAMP specific","18578","HPP_vs_STR"
1611.28405911402,-0.470341435639568,0.159787075584091,-2.94355118472671,0.00324470164195624,0.0154478885118956,"Rbm33","RNA binding motif protein 33","381626","HPP_vs_STR"
